name, version, nodes, throughput, goodput, mean, sd, rec, sent, batch_size, msg_size
04ablation4_0_1600_4_300, 4, 4, 1600, 368.959030, 8.296103, 5.314779, 9055, 16000, 300, 1
04ablation4_1_800_4_300, 4, 4, 800, 427.298447, 3.023283, 2.350212, 8000, 8000, 300, 1
04ablation4_2_100_4_300, 4, 4, 100, 100.000000, 0.132441, 0.032126, 1000, 1000, 300, 1
04ablation4_3_2000_4_300, 4, 4, 2000, 364.493252, 8.541285, 6.032881, 9048, 20000, 300, 1
04ablation4_4_1200_4_300, 4, 4, 1200, 405.752665, 5.863193, 4.779063, 9969, 12000, 300, 1
04ablation4_5_100_4_300, 4, 4, 100, 99.711306, 0.129754, 0.032824, 1000, 1000, 300, 1
04ablation4_6_1800_4_300, 4, 4, 1800, 381.816941, 7.824664, 5.693052, 9441, 18000, 300, 1
04ablation4_7_1400_4_300, 4, 4, 1400, 389.263020, 7.191856, 5.291148, 9480, 14000, 300, 1
04ablation4_8_400_4_300, 4, 4, 400, 390.663970, 0.247556, 0.073325, 4000, 4000, 300, 1
04ablation4_9_1000_4_300, 4, 4, 1000, 383.472469, 5.918785, 4.382556, 9473, 10000, 300, 1
04ablation4_10_600_4_300, 4, 4, 600, 528.625702, 0.598563, 0.304535, 6000, 6000, 300, 1
04ablation4_11_50_4_300, 4, 4, 50, 49.960602, 0.119840, 0.038229, 500, 500, 300, 1
04ablation4_12_200_4_300, 4, 4, 200, 198.842103, 0.167802, 0.070492, 2000, 2000, 300, 1
04ablation4_13_1400_4_300, 4, 4, 1400, 381.840260, 7.549336, 5.165350, 9404, 14000, 300, 1
04ablation4_14_600_4_300, 4, 4, 600, 524.401113, 0.592655, 0.284192, 6000, 6000, 300, 1
04ablation4_15_1600_4_300, 4, 4, 1600, 375.765344, 8.026639, 5.504568, 9299, 16000, 300, 1
04ablation4_16_25_4_300, 4, 4, 25, 25.000000, 0.107703, 0.030333, 250, 250, 300, 1
04ablation4_17_2000_4_300, 4, 4, 2000, 366.765320, 8.796096, 5.959365, 9074, 20000, 300, 1
04ablation4_18_1000_4_300, 4, 4, 1000, 390.686408, 5.431673, 4.337935, 9707, 10000, 300, 1
04ablation4_19_1_4_300, 4, 4, 1, 1.000000, 0.143280, 0.084635, 10, 10, 300, 1
04ablation4_20_100_4_300, 4, 4, 100, 99.579372, 0.134075, 0.035327, 1000, 1000, 300, 1
04ablation4_21_1400_4_300, 4, 4, 1400, 379.558578, 7.186196, 5.240915, 9330, 14000, 300, 1
04ablation4_22_50_4_300, 4, 4, 50, 49.925784, 0.113786, 0.033731, 500, 500, 300, 1
04ablation4_23_1200_4_300, 4, 4, 1200, 391.871695, 6.532332, 4.698107, 9564, 12000, 300, 1
04ablation4_24_25_4_300, 4, 4, 25, 25.000000, 0.110753, 0.041049, 250, 250, 300, 1
04ablation4_25_1800_4_300, 4, 4, 1800, 367.337499, 8.538201, 5.786211, 9147, 18000, 300, 1
04ablation4_26_1800_4_300, 4, 4, 1800, 374.278541, 7.965011, 5.752616, 9211, 18000, 300, 1
04ablation4_27_800_4_300, 4, 4, 800, 438.101152, 2.747689, 2.277923, 8000, 8000, 300, 1
04ablation4_28_50_4_300, 4, 4, 50, 50.000000, 0.116782, 0.035987, 500, 500, 300, 1
04ablation4_29_400_4_300, 4, 4, 400, 389.984772, 0.284992, 0.091218, 4000, 4000, 300, 1
04ablation4_30_200_4_300, 4, 4, 200, 198.013235, 0.164127, 0.039384, 2000, 2000, 300, 1
04ablation4_31_400_4_300, 4, 4, 400, 384.172819, 0.258391, 0.087737, 4000, 4000, 300, 1
04ablation4_32_600_4_300, 4, 4, 600, 528.404505, 0.539910, 0.269135, 6000, 6000, 300, 1
04ablation4_33_1_4_300, 4, 4, 1, 1.000000, 0.112154, 0.016149, 10, 10, 300, 1
04ablation4_34_1_4_300, 4, 4, 1, 1.000000, 0.139744, 0.060470, 10, 10, 300, 1
04ablation4_35_2000_4_300, 4, 4, 2000, 369.023473, 8.522996, 5.948227, 9142, 20000, 300, 1
04ablation4_36_1600_4_300, 4, 4, 1600, 370.089034, 8.032350, 5.625949, 9149, 16000, 300, 1
04ablation4_37_200_4_300, 4, 4, 200, 196.969983, 0.167324, 0.040087, 2000, 2000, 300, 1
04ablation4_38_1000_4_300, 4, 4, 1000, 392.779768, 5.866561, 4.313034, 9687, 10000, 300, 1
04ablation4_39_25_4_300, 4, 4, 25, 25.000000, 0.109461, 0.038342, 250, 250, 300, 1
04ablation4_40_1200_4_300, 4, 4, 1200, 390.351387, 6.364917, 4.869411, 9602, 12000, 300, 1
04ablation4_41_800_4_300, 4, 4, 800, 436.354759, 3.076951, 2.303294, 8000, 8000, 300, 1
