name, version, nodes, throughput, goodput, mean, sd, rec, sent, batch_size, msg_size
04ablation3_0_1_4_300, 3, 4, 1, 1.000000, 0.383464, 0.176744, 10, 10, 300, 1
04ablation3_1_800_4_300, 3, 4, 800, 259.985035, 4.807347, 4.857381, 6359, 8000, 300, 1
04ablation3_2_50_4_300, 3, 4, 50, 48.755203, 0.269066, 0.085871, 500, 500, 300, 1
04ablation3_3_1800_4_300, 3, 4, 1800, 264.947586, 6.682966, 6.246522, 6459, 18000, 300, 1
04ablation3_4_1000_4_300, 3, 4, 1000, 272.368784, 5.114150, 5.161635, 6516, 10000, 300, 1
04ablation3_5_600_4_300, 3, 4, 600, 267.010317, 3.407634, 3.427930, 6000, 6000, 300, 1
04ablation3_6_100_4_300, 3, 4, 100, 94.061773, 0.365932, 0.154429, 1000, 1000, 300, 1
04ablation3_7_1600_4_300, 3, 4, 1600, 273.073250, 6.268449, 5.914125, 6379, 16000, 300, 1
04ablation3_8_2000_4_300, 3, 4, 2000, 270.824243, 6.431506, 6.027794, 6422, 20000, 300, 1
04ablation3_9_1400_4_300, 3, 4, 1400, 264.888614, 6.194777, 5.561644, 6295, 14000, 300, 1
04ablation3_10_200_4_300, 3, 4, 200, 177.544720, 0.558253, 0.282856, 2000, 2000, 300, 1
04ablation3_11_1600_4_300, 3, 4, 1600, 267.808477, 6.921300, 6.003128, 6381, 16000, 300, 1
04ablation3_12_1200_4_300, 3, 4, 1200, 275.880413, 5.261995, 5.320547, 6427, 12000, 300, 1
04ablation3_13_100_4_300, 3, 4, 100, 94.047828, 0.405877, 0.154791, 1000, 1000, 300, 1
04ablation3_14_200_4_300, 3, 4, 200, 183.027489, 0.538687, 0.273602, 2000, 2000, 300, 1
04ablation3_15_2000_4_300, 3, 4, 2000, 262.933382, 7.078004, 6.227888, 6291, 20000, 300, 1
04ablation3_16_800_4_300, 3, 4, 800, 271.180423, 4.288731, 4.600179, 6567, 8000, 300, 1
04ablation3_17_400_4_300, 3, 4, 400, 304.627493, 1.198604, 0.805826, 4000, 4000, 300, 1
04ablation3_18_1600_4_300, 3, 4, 1600, 273.568529, 5.999021, 5.950950, 6530, 16000, 300, 1
04ablation3_19_1800_4_300, 3, 4, 1800, 261.858968, 6.494257, 5.940630, 6271, 18000, 300, 1
04ablation3_20_1400_4_300, 3, 4, 1400, 261.884260, 6.172200, 6.027132, 6443, 14000, 300, 1
04ablation3_21_400_4_300, 3, 4, 400, 320.943307, 1.109384, 0.673192, 4000, 4000, 300, 1
04ablation3_22_1200_4_300, 3, 4, 1200, 270.011042, 5.576564, 5.640699, 6529, 12000, 300, 1
04ablation3_23_1_4_300, 3, 4, 1, 1.000000, 0.267840, 0.065853, 10, 10, 300, 1
04ablation3_24_50_4_300, 3, 4, 50, 48.769655, 0.262036, 0.089025, 500, 500, 300, 1
04ablation3_25_1200_4_300, 3, 4, 1200, 262.576877, 6.038079, 5.675463, 6411, 12000, 300, 1
04ablation3_26_1000_4_300, 3, 4, 1000, 268.311411, 5.147485, 5.146797, 6483, 10000, 300, 1
04ablation3_27_25_4_300, 3, 4, 25, 25.000000, 0.259430, 0.092102, 250, 250, 300, 1
04ablation3_28_400_4_300, 3, 4, 400, 318.669181, 1.059562, 0.677093, 4000, 4000, 300, 1
04ablation3_29_100_4_300, 3, 4, 100, 99.595797, 0.422233, 0.147241, 1000, 1000, 300, 1
04ablation3_30_600_4_300, 3, 4, 600, 276.390139, 3.269117, 3.317930, 6000, 6000, 300, 1
04ablation3_31_800_4_300, 3, 4, 800, 266.136841, 4.669870, 4.715473, 6357, 8000, 300, 1
04ablation3_32_1800_4_300, 3, 4, 1800, 267.686333, 6.483241, 6.201391, 6413, 18000, 300, 1
04ablation3_33_200_4_300, 3, 4, 200, 176.581944, 0.643706, 0.318984, 2000, 2000, 300, 1
04ablation3_34_1_4_300, 3, 4, 1, 1.000000, 0.235087, 0.041173, 10, 10, 300, 1
04ablation3_35_600_4_300, 3, 4, 600, 269.169854, 3.367604, 3.425765, 6000, 6000, 300, 1
04ablation3_36_25_4_300, 3, 4, 25, 24.483348, 0.218182, 0.058828, 250, 250, 300, 1
04ablation3_37_2000_4_300, 3, 4, 2000, 259.052111, 6.950227, 6.334929, 6149, 20000, 300, 1
04ablation3_38_50_4_300, 3, 4, 50, 48.110966, 0.260302, 0.086221, 500, 500, 300, 1
04ablation3_39_1000_4_300, 3, 4, 1000, 268.339588, 5.294224, 5.279122, 6527, 10000, 300, 1
04ablation3_40_25_4_300, 3, 4, 25, 24.599247, 0.214765, 0.057315, 250, 250, 300, 1
04ablation3_41_1400_4_300, 3, 4, 1400, 262.630230, 6.355641, 5.930434, 6472, 14000, 300, 1
