name, version, nodes, throughput, goodput, mean, sd, rec, sent, batch_size, msg_size
batch_sizes_6_0_100_4_600, 1, 4, 100, 95.055035, 0.775270, 0.471422, 2000, 2000, 600, 1
batch_sizes_6_1_200_4_150, 1, 4, 200, 56.741509, 6.392658, 6.949893, 1927, 4000, 150, 1
batch_sizes_6_2_800_4_150, 1, 4, 800, 52.238973, 9.909637, 9.420371, 1755, 16000, 150, 1
batch_sizes_6_3_2000_4_1200, 1, 4, 2000, 109.098602, 9.768146, 9.270329, 3679, 40000, 1200, 1
batch_sizes_6_4_50_4_1200, 1, 4, 50, 48.589879, 0.439613, 0.205399, 1000, 1000, 1200, 1
batch_sizes_6_5_50_4_1, 1, 4, 50, 1.737131, 15.298897, 9.569391, 60, 1000, 1, 1
batch_sizes_6_6_600_4_99999999, 1, 4, 600, 9.250000, 0.295642, 0.133301, 185, 12000, 99999999, 1
batch_sizes_6_7_4000_4_99999999, 1, 4, 4000, 382.900000, 8.489371, 4.360891, 7658, 80000, 99999999, 1
batch_sizes_6_8_1400_4_2400, 1, 4, 1400, 189.863950, 8.898724, 9.508493, 5316, 28000, 2400, 1
batch_sizes_6_9_100_4_1200, 1, 4, 100, 90.313446, 0.750446, 0.455997, 2000, 2000, 1200, 1
batch_sizes_6_10_4000_4_1200, 1, 4, 4000, 167.021788, 9.801510, 8.854675, 3600, 80000, 1200, 1
batch_sizes_6_11_600_4_150, 1, 4, 600, 52.856792, 9.203621, 9.019490, 1800, 12000, 150, 1
batch_sizes_6_12_4000_4_1, 1, 4, 4000, 1.540155, 16.209143, 10.104548, 53, 80000, 1, 1
batch_sizes_6_13_1_4_75, 1, 4, 1, 1.000000, 0.243607, 0.066190, 20, 20, 75, 1
batch_sizes_6_14_1400_4_99999999, 1, 4, 1400, 386.018197, 12.935259, 9.132179, 10071, 28000, 99999999, 1
batch_sizes_6_15_1_4_600, 1, 4, 1, 0.050000, 0.129609, 0.000000, 1, 20, 600, 1
batch_sizes_6_16_1400_4_75, 1, 4, 1400, 34.557679, 11.759147, 10.417836, 1200, 28000, 75, 1
batch_sizes_6_17_50_4_1200, 1, 4, 50, 0.150000, 0.096976, 0.016772, 3, 1000, 1200, 1
batch_sizes_6_18_1200_4_75, 1, 4, 1200, 3.750000, 0.202974, 0.064616, 75, 24000, 75, 1
batch_sizes_6_19_100_4_150, 1, 4, 100, 56.058237, 2.682907, 3.749268, 1874, 2000, 150, 1
batch_sizes_6_20_800_4_600, 1, 4, 800, 105.388127, 8.989940, 8.989499, 3632, 16000, 600, 1
batch_sizes_6_21_400_4_99999999, 1, 4, 400, 253.120282, 6.414522, 5.451149, 8000, 8000, 99999999, 1
batch_sizes_6_22_50_4_2400, 1, 4, 50, 0.000000, -nan, -nan, 0, 1000, 2400, 1
batch_sizes_6_23_400_4_99999999, 1, 4, 400, 256.417354, 6.575687, 5.633372, 8000, 8000, 99999999, 1
batch_sizes_6_24_600_4_600, 1, 4, 600, 108.386778, 7.561272, 8.117982, 3608, 12000, 600, 1
batch_sizes_6_25_800_4_75, 1, 4, 800, 36.436725, 10.874905, 9.433056, 1200, 16000, 75, 1
batch_sizes_6_26_400_4_150, 1, 4, 400, 57.846777, 8.921440, 8.925908, 1950, 8000, 150, 1
batch_sizes_6_27_600_4_75, 1, 4, 600, 36.793609, 10.553819, 9.092578, 1200, 12000, 75, 1
batch_sizes_6_28_50_4_99999999, 1, 4, 50, 49.060843, 0.419589, 0.192266, 1000, 1000, 99999999, 1
batch_sizes_6_29_1600_4_75, 1, 4, 1600, 1.900000, 0.149588, 0.007100, 38, 32000, 75, 1
batch_sizes_6_30_1400_4_1200, 1, 4, 1400, 128.466399, 8.866603, 9.300512, 4111, 28000, 1200, 1
batch_sizes_6_31_1400_4_300, 1, 4, 1400, 78.309421, 9.541446, 9.068163, 2400, 28000, 300, 1
batch_sizes_6_32_200_4_2400, 1, 4, 200, 151.452545, 1.734254, 1.241312, 4000, 4000, 2400, 1
batch_sizes_6_33_800_4_75, 1, 4, 800, 7.500000, 0.440691, 0.299823, 150, 16000, 75, 1
batch_sizes_6_34_1600_4_600, 1, 4, 1600, 108.830577, 10.791918, 10.600904, 3600, 32000, 600, 1
batch_sizes_6_35_3000_4_1200, 1, 4, 3000, 104.068324, 9.238694, 8.776326, 3601, 60000, 1200, 1
batch_sizes_6_36_100_4_600, 1, 4, 100, 89.968702, 0.794228, 0.471069, 2000, 2000, 600, 1
batch_sizes_6_37_50_4_600, 1, 4, 50, 1.150000, 0.247926, 0.106982, 23, 1000, 600, 1
batch_sizes_6_38_800_4_300, 1, 4, 800, 77.555706, 8.562633, 8.613920, 2533, 16000, 300, 1
batch_sizes_6_39_2000_4_75, 1, 4, 2000, 11.250000, 0.835476, 0.550421, 225, 40000, 75, 1
batch_sizes_6_40_1600_4_1, 1, 4, 1600, 0.050000, 0.358055, 0.000000, 1, 32000, 1, 1
batch_sizes_6_41_2000_4_300, 1, 4, 2000, 15.000000, 0.283133, 0.051336, 300, 40000, 300, 1
batch_sizes_6_42_3000_4_150, 1, 4, 3000, 48.793974, 11.341113, 10.432812, 1650, 60000, 150, 1
batch_sizes_6_43_400_4_1, 1, 4, 400, 1.691174, 15.673354, 9.950228, 58, 8000, 1, 1
batch_sizes_6_44_25_4_600, 1, 4, 25, 24.311083, 0.289023, 0.101643, 500, 500, 600, 1
batch_sizes_6_45_1_4_2400, 1, 4, 1, 0.050000, 0.164641, 0.000000, 1, 20, 2400, 1
batch_sizes_6_46_50_4_300, 1, 4, 50, 47.331380, 0.432712, 0.205503, 1000, 1000, 300, 1
batch_sizes_6_47_1600_4_300, 1, 4, 1600, 73.616649, 10.304102, 9.705838, 2400, 32000, 300, 1
batch_sizes_6_48_1400_4_300, 1, 4, 1400, 0.000000, -nan, -nan, 0, 28000, 300, 1
batch_sizes_6_49_600_4_75, 1, 4, 600, 37.774345, 10.277004, 8.778634, 1200, 12000, 75, 1
batch_sizes_6_50_1_4_600, 1, 4, 1, 1.000000, 0.232598, 0.065489, 20, 20, 600, 1
batch_sizes_6_51_200_4_75, 1, 4, 200, 38.103335, 7.587068, 7.098176, 1283, 4000, 75, 1
batch_sizes_6_52_2000_4_600, 1, 4, 2000, 104.892978, 11.214759, 10.827417, 3600, 40000, 600, 1
batch_sizes_6_53_1800_4_300, 1, 4, 1800, 73.385268, 10.475425, 9.822063, 2400, 36000, 300, 1
batch_sizes_6_54_25_4_2400, 1, 4, 25, 24.420802, 0.298930, 0.112499, 500, 500, 2400, 1
batch_sizes_6_55_50_4_300, 1, 4, 50, 47.110620, 0.450078, 0.216530, 1000, 1000, 300, 1
batch_sizes_6_56_600_4_99999999, 1, 4, 600, 340.627128, 7.984056, 6.101119, 9226, 12000, 99999999, 1
batch_sizes_6_57_1_4_300, 1, 4, 1, 0.250000, 0.196434, 0.055719, 5, 20, 300, 1
batch_sizes_6_58_1800_4_1200, 1, 4, 1800, 115.483745, 9.311118, 9.731062, 3932, 36000, 1200, 1
batch_sizes_6_59_1600_4_300, 1, 4, 1600, 79.109059, 10.335927, 9.533243, 2400, 32000, 300, 1
batch_sizes_6_60_1200_4_1200, 1, 4, 1200, 138.194225, 7.783580, 8.228755, 4067, 24000, 1200, 1
batch_sizes_6_61_4000_4_600, 1, 4, 4000, 90.861415, 9.642466, 8.609288, 3002, 80000, 600, 1
batch_sizes_6_62_2000_4_99999999, 1, 4, 2000, 277.400000, 4.314777, 2.981837, 5548, 40000, 99999999, 1
batch_sizes_6_63_1000_4_150, 1, 4, 1000, 48.680763, 10.275646, 9.041495, 1675, 20000, 150, 1
batch_sizes_6_64_1800_4_600, 1, 4, 1800, 108.041932, 10.982798, 10.565332, 3600, 36000, 600, 1
batch_sizes_6_65_4000_4_150, 1, 4, 4000, 48.291904, 11.600575, 9.956674, 1500, 80000, 150, 1
batch_sizes_6_66_1000_4_1, 1, 4, 1000, 1.688844, 16.069793, 10.097926, 58, 20000, 1, 1
batch_sizes_6_67_25_4_1, 1, 4, 25, 0.050000, 0.116233, 0.000000, 1, 500, 1, 1
batch_sizes_6_68_4000_4_150, 1, 4, 4000, 45.277149, 11.011630, 10.042051, 1537, 80000, 150, 1
batch_sizes_6_69_400_4_150, 1, 4, 400, 55.212402, 8.712288, 8.452879, 1892, 8000, 150, 1
batch_sizes_6_70_50_4_1, 1, 4, 50, 1.773047, 14.987327, 9.582289, 61, 1000, 1, 1
batch_sizes_6_71_1600_4_300, 1, 4, 1600, 28.200000, 0.735688, 0.521861, 564, 32000, 300, 1
batch_sizes_6_72_1_4_1200, 1, 4, 1, 1.000000, 0.235940, 0.064073, 20, 20, 1200, 1
batch_sizes_6_73_100_4_150, 1, 4, 100, 55.893609, 2.686727, 3.727976, 1886, 2000, 150, 1
batch_sizes_6_74_800_4_2400, 1, 4, 800, 174.858404, 8.477770, 9.354642, 5880, 16000, 2400, 1
batch_sizes_6_75_1000_4_150, 1, 4, 1000, 51.762574, 11.038782, 10.169677, 1796, 20000, 150, 1
batch_sizes_6_76_1800_4_600, 1, 4, 1800, 111.437355, 10.635917, 10.092133, 3574, 36000, 600, 1
batch_sizes_6_77_1000_4_75, 1, 4, 1000, 7.500000, 0.612803, 0.372495, 150, 20000, 75, 1
batch_sizes_6_78_25_4_1200, 1, 4, 25, 24.484271, 0.292696, 0.104232, 500, 500, 1200, 1
batch_sizes_6_79_2000_4_75, 1, 4, 2000, 33.931511, 11.774314, 10.101086, 1125, 40000, 75, 1
batch_sizes_6_80_800_4_1, 1, 4, 800, 1.690028, 15.989914, 10.058899, 58, 16000, 1, 1
batch_sizes_6_81_200_4_99999999, 1, 4, 200, 159.790712, 1.688400, 1.250202, 4000, 4000, 99999999, 1
batch_sizes_6_82_800_4_1200, 1, 4, 800, 141.406009, 7.193010, 7.860124, 4432, 16000, 1200, 1
batch_sizes_6_83_1_4_2400, 1, 4, 1, 0.100000, 0.160080, 0.010001, 2, 20, 2400, 1
batch_sizes_6_84_4000_4_600, 1, 4, 4000, 125.859830, 8.808012, 8.517778, 3000, 80000, 600, 1
batch_sizes_6_85_100_4_300, 1, 4, 100, 84.414600, 0.859063, 0.623636, 2000, 2000, 300, 1
batch_sizes_6_86_800_4_150, 1, 4, 800, 53.106875, 9.788508, 9.390443, 1800, 16000, 150, 1
batch_sizes_6_87_4000_4_2400, 1, 4, 4000, 152.472390, 11.630843, 10.657009, 4800, 80000, 2400, 1
batch_sizes_6_88_1200_4_2400, 1, 4, 1200, 201.851235, 7.495214, 8.200036, 5151, 24000, 2400, 1
batch_sizes_6_89_1_4_600, 1, 4, 1, 1.000000, 0.250915, 0.074016, 20, 20, 600, 1
batch_sizes_6_90_1_4_99999999, 1, 4, 1, 1.000000, 0.303437, 0.077872, 20, 20, 99999999, 1
batch_sizes_6_91_200_4_300, 1, 4, 200, 78.613284, 4.794362, 5.754121, 2663, 4000, 300, 1
batch_sizes_6_92_1200_4_75, 1, 4, 1200, 3.750000, 0.210846, 0.076098, 75, 24000, 75, 1
batch_sizes_6_93_1000_4_150, 1, 4, 1000, 15.000000, 0.620056, 0.414198, 300, 20000, 150, 1
batch_sizes_6_94_1200_4_300, 1, 4, 1200, 74.775088, 9.457178, 9.568630, 2556, 24000, 300, 1
batch_sizes_6_95_1200_4_1, 1, 4, 1200, 0.050000, 0.111869, 0.000000, 1, 24000, 1, 1
batch_sizes_6_96_600_4_300, 1, 4, 600, 78.679599, 8.274382, 8.845073, 2709, 12000, 300, 1
batch_sizes_6_97_4000_4_1200, 1, 4, 4000, 114.187096, 8.977155, 9.028693, 3730, 80000, 1200, 1
batch_sizes_6_98_200_4_99999999, 1, 4, 200, 155.832988, 1.694285, 1.194229, 4000, 4000, 99999999, 1
