name, version, nodes, throughput, goodput, mean, sd, rec, sent, batch_size, msg_size
27xablation2_0_1000_4_300, 2, 4, 1000, 132.284996, 7.127549, 6.302979, 3243, 10000, 300, 1
27xablation2_1_600_4_300, 2, 4, 600, 134.279244, 5.864597, 5.301536, 3085, 6000, 300, 1
27xablation2_2_100_4_300, 2, 4, 100, 91.361168, 0.802830, 0.277804, 1000, 1000, 300, 1
27xablation2_3_3000_4_300, 2, 4, 3000, 129.841663, 9.097390, 6.940002, 3000, 30000, 300, 1
27xablation2_4_1_4_300, 2, 4, 1, 1.000000, 0.474242, 0.094894, 10, 10, 300, 1
27xablation2_5_1800_4_300, 2, 4, 1800, 128.767725, 7.639224, 6.322587, 3033, 18000, 300, 1
27xablation2_6_200_4_300, 2, 4, 200, 161.858135, 1.212623, 0.588043, 2000, 2000, 300, 1
27xablation2_7_1400_4_300, 2, 4, 1400, 127.618212, 7.171314, 6.192260, 3053, 14000, 300, 1
27xablation2_8_800_4_300, 2, 4, 800, 136.805660, 6.830167, 6.064595, 3281, 8000, 300, 1
27xablation2_9_200_4_300, 2, 4, 200, 162.798705, 1.247215, 0.616424, 2000, 2000, 300, 1
27xablation2_10_3000_4_300, 2, 4, 3000, 133.713513, 8.287270, 6.669150, 3000, 30000, 300, 1
27xablation2_11_1400_4_300, 2, 4, 1400, 133.787094, 7.960346, 6.431544, 3000, 14000, 300, 1
27xablation2_12_1800_4_300, 2, 4, 1800, 129.334499, 7.529148, 6.051240, 3031, 18000, 300, 1
27xablation2_13_4000_4_300, 2, 4, 4000, 136.609106, 8.656197, 6.924298, 3000, 40000, 300, 1
27xablation2_14_2000_4_300, 2, 4, 2000, 134.953966, 7.955989, 6.774865, 3191, 20000, 300, 1
27xablation2_15_1_4_300, 2, 4, 1, 1.000000, 0.510100, 0.117633, 10, 10, 300, 1
27xablation2_16_100_4_300, 2, 4, 100, 97.000985, 0.771708, 0.247953, 1000, 1000, 300, 1
27xablation2_17_4000_4_300, 2, 4, 4000, 133.194147, 9.094503, 6.977392, 3000, 40000, 300, 1
27xablation2_18_1_4_300, 2, 4, 1, 1.000000, 0.517465, 0.114741, 10, 10, 300, 1
27xablation2_19_1600_4_300, 2, 4, 1600, 129.257114, 7.022546, 5.865402, 3027, 16000, 300, 1
27xablation2_20_50_4_300, 2, 4, 50, 48.177565, 0.508680, 0.134683, 500, 500, 300, 1
27xablation2_21_400_4_300, 2, 4, 400, 136.617466, 4.965988, 4.707265, 3250, 4000, 300, 1
27xablation2_22_200_4_300, 2, 4, 200, 157.851667, 1.150809, 0.565676, 2000, 2000, 300, 1
27xablation2_23_800_4_300, 2, 4, 800, 143.804132, 6.846472, 5.968476, 3300, 8000, 300, 1
27xablation2_24_10_4_300, 2, 4, 10, 10.000000, 0.357281, 0.053001, 100, 100, 300, 1
27xablation2_25_50_4_300, 2, 4, 50, 48.100901, 0.520814, 0.135706, 500, 500, 300, 1
27xablation2_26_50_4_300, 2, 4, 50, 47.775580, 0.512141, 0.139985, 500, 500, 300, 1
27xablation2_27_1400_4_300, 2, 4, 1400, 135.765029, 7.250072, 6.223916, 3158, 14000, 300, 1
27xablation2_28_1000_4_300, 2, 4, 1000, 139.923420, 7.246359, 6.260739, 3300, 10000, 300, 1
27xablation2_29_2000_4_300, 2, 4, 2000, 140.342533, 7.890067, 6.349430, 3000, 20000, 300, 1
27xablation2_30_600_4_300, 2, 4, 600, 137.096450, 5.810453, 5.650059, 3308, 6000, 300, 1
27xablation2_31_1600_4_300, 2, 4, 1600, 131.435964, 8.055453, 6.790527, 3181, 16000, 300, 1
27xablation2_32_800_4_300, 2, 4, 800, 135.264913, 6.217885, 5.716792, 3152, 8000, 300, 1
27xablation2_33_2000_4_300, 2, 4, 2000, 139.466587, 8.316177, 6.276495, 3000, 20000, 300, 1
27xablation2_34_1200_4_300, 2, 4, 1200, 131.130653, 7.224049, 6.244849, 3151, 12000, 300, 1
27xablation2_35_1000_4_300, 2, 4, 1000, 137.687212, 6.749603, 5.665219, 3000, 10000, 300, 1
27xablation2_36_1800_4_300, 2, 4, 1800, 134.571321, 7.775930, 6.158455, 3000, 18000, 300, 1
27xablation2_37_4000_4_300, 2, 4, 4000, 140.428288, 8.286972, 6.753745, 3000, 40000, 300, 1
27xablation2_38_1200_4_300, 2, 4, 1200, 135.654374, 7.926988, 6.532139, 3247, 12000, 300, 1
27xablation2_39_400_4_300, 2, 4, 400, 133.754195, 4.806259, 4.642673, 3202, 4000, 300, 1
27xablation2_40_100_4_300, 2, 4, 100, 92.942753, 0.769838, 0.250128, 1000, 1000, 300, 1
27xablation2_41_400_4_300, 2, 4, 400, 133.901271, 4.790285, 4.853264, 3268, 4000, 300, 1
27xablation2_42_10_4_300, 2, 4, 10, 10.000000, 0.423024, 0.152452, 100, 100, 300, 1
27xablation2_43_600_4_300, 2, 4, 600, 141.907780, 6.255828, 5.673621, 3296, 6000, 300, 1
27xablation2_44_3000_4_300, 2, 4, 3000, 138.724282, 8.401904, 6.561465, 3000, 30000, 300, 1
27xablation2_45_1200_4_300, 2, 4, 1200, 132.922777, 7.605992, 6.244803, 3108, 12000, 300, 1
27xablation2_46_10_4_300, 2, 4, 10, 10.000000, 0.389206, 0.088430, 100, 100, 300, 1
27xablation2_47_1600_4_300, 2, 4, 1600, 131.743742, 7.680843, 6.513058, 3129, 16000, 300, 1
