name, version, nodes, throughput, goodput, mean, sd, rec, sent, batch_size, msg_size
waitAtEnd3_0_2000_4_300, x, 4, 2000, 302.504646, 7.283251, 3.253039, 4600, 20000, 300, 1
waitAtEnd3_1_4000_4_300, x, 4, 4000, 241.160346, 6.855839, 5.766192, 5400, 40000, 300, 1
waitAtEnd3_2_1000_4_300, x, 4, 1000, 288.203795, 4.023358, 4.664897, 6273, 10000, 300, 1
waitAtEnd3_3_500_4_300, x, 4, 500, 391.038584, 1.300726, 0.773643, 5000, 5000, 300, 1
