name, chained, nodes, throughput, goodput, mean, sd, rec, sent, batch_size, msg_size
test0_200_7_100, y, 7, 200, 156.860408, 0.857893, 0.827619, 1418, 2000, 100, 1
test1_100_7_100, y, 7, 100, 97.179952, 0.931932, 0.538558, 882, 1000, 100, 1
test2_100_7_300, y, 7, 100, 94.258358, 0.894171, 0.539635, 871, 1000, 300, 1
test3_200_7_300, y, 7, 200, 184.314017, 1.243908, 0.816607, 1643, 2000, 300, 1
test4_200_7_100, y, 7, 200, 139.923152, 0.699177, 0.636854, 1302, 2000, 100, 1
test5_200_7_300, y, 7, 200, 170.919845, 0.921215, 0.718920, 1496, 2000, 300, 1
test6_100_7_300, y, 7, 100, 110.626746, 1.066327, 0.608928, 883, 1000, 300, 1
test7_100_7_100, y, 7, 100, 85.138347, 0.703727, 0.525555, 790, 1000, 100, 1
