name, version, nodes, throughput, goodput, mean, sd, rec, sent, batch_size, msg_size
ablation5_unchained_0_600_4_9999999999, 1, 4, 600, 250.486628, 5.343324, 4.196195, 6000, 6000, 9999999999, 1
ablation5_unchained_1_4000_4_9999999999, 1, 4, 4000, 75.645949, 11.040045, 3.864733, 775, 40000, 9999999999, 1
ablation5_unchained_2_2000_4_9999999999, 1, 4, 2000, 155.667870, 6.671617, 5.407886, 2125, 20000, 9999999999, 1
ablation5_unchained_3_4000_4_9999999999, 1, 4, 4000, 108.600000, 14.538460, 0.092471, 1086, 40000, 9999999999, 1
ablation5_unchained_4_10_4_9999999999, 1, 4, 10, 10.000000, 0.409683, 0.067391, 100, 100, 9999999999, 1
ablation5_unchained_5_1000_4_9999999999, 1, 4, 1000, 195.315564, 6.510760, 5.227394, 3768, 10000, 9999999999, 1
ablation5_unchained_6_1000_4_9999999999, 1, 4, 1000, 235.399205, 4.575724, 3.675843, 3423, 10000, 9999999999, 1
ablation5_unchained_7_200_4_9999999999, 1, 4, 200, 181.570201, 0.893512, 0.313654, 2000, 2000, 9999999999, 1
ablation5_unchained_8_400_4_9999999999, 1, 4, 400, 305.969401, 2.107041, 1.201475, 4000, 4000, 9999999999, 1
ablation5_unchained_9_600_4_9999999999, 1, 4, 600, 258.216789, 7.074469, 5.144225, 5992, 6000, 9999999999, 1
ablation5_unchained_10_100_4_9999999999, 1, 4, 100, 96.111610, 0.631310, 0.148756, 1000, 1000, 9999999999, 1
ablation5_unchained_11_800_4_9999999999, 1, 4, 800, 230.799551, 6.324007, 5.033890, 4678, 8000, 9999999999, 1
ablation5_unchained_12_10_4_9999999999, 1, 4, 10, 10.000000, 0.416036, 0.050610, 100, 100, 9999999999, 1
ablation5_unchained_13_10_4_9999999999, 1, 4, 10, 10.000000, 0.452624, 0.082832, 100, 100, 9999999999, 1
ablation5_unchained_14_50_4_9999999999, 1, 4, 50, 48.278818, 0.508856, 0.098234, 500, 500, 9999999999, 1
ablation5_unchained_15_800_4_9999999999, 1, 4, 800, 220.290821, 6.828476, 5.572535, 4732, 8000, 9999999999, 1
ablation5_unchained_16_1500_4_9999999999, 1, 4, 1500, 151.267761, 7.897550, 7.223852, 3058, 15000, 9999999999, 1
ablation5_unchained_17_1500_4_9999999999, 1, 4, 1500, 175.903748, 9.276428, 5.874300, 2684, 15000, 9999999999, 1
ablation5_unchained_18_1_4_9999999999, 1, 4, 1, 1.000000, 0.511570, 0.051388, 10, 10, 9999999999, 1
ablation5_unchained_19_800_4_9999999999, 1, 4, 800, 236.247590, 6.615863, 5.437687, 4996, 8000, 9999999999, 1
ablation5_unchained_20_2000_4_9999999999, 1, 4, 2000, 143.884479, 8.988021, 8.237335, 3011, 20000, 9999999999, 1
ablation5_unchained_21_1_4_9999999999, 1, 4, 1, 1.000000, 0.534131, 0.136240, 10, 10, 9999999999, 1
ablation5_unchained_22_1000_4_9999999999, 1, 4, 1000, 263.392989, 5.851620, 4.973023, 4456, 10000, 9999999999, 1
ablation5_unchained_23_4000_4_9999999999, 1, 4, 4000, 92.800000, 4.505505, 2.744163, 928, 40000, 9999999999, 1
ablation5_unchained_24_50_4_9999999999, 1, 4, 50, 50.000000, 0.506606, 0.114022, 500, 500, 9999999999, 1
ablation5_unchained_25_100_4_9999999999, 1, 4, 100, 96.218455, 0.553829, 0.151227, 1000, 1000, 9999999999, 1
ablation5_unchained_26_200_4_9999999999, 1, 4, 200, 187.554661, 0.737385, 0.227364, 2000, 2000, 9999999999, 1
ablation5_unchained_27_1500_4_9999999999, 1, 4, 1500, 201.261447, 8.316506, 7.327110, 4025, 15000, 9999999999, 1
ablation5_unchained_28_400_4_9999999999, 1, 4, 400, 320.372562, 1.417749, 0.718189, 4000, 4000, 9999999999, 1
ablation5_unchained_29_1_4_9999999999, 1, 4, 1, 1.000000, 0.476109, 0.052973, 10, 10, 9999999999, 1
ablation5_unchained_30_600_4_9999999999, 1, 4, 600, 334.114364, 3.371269, 2.620831, 6000, 6000, 9999999999, 1
ablation5_unchained_31_100_4_9999999999, 1, 4, 100, 97.401308, 0.566607, 0.146812, 1000, 1000, 9999999999, 1
ablation5_unchained_32_200_4_9999999999, 1, 4, 200, 187.401243, 0.823717, 0.260034, 2000, 2000, 9999999999, 1
ablation5_unchained_33_2000_4_9999999999, 1, 4, 2000, 228.211456, 4.982533, 3.919060, 2424, 20000, 9999999999, 1
ablation5_unchained_34_400_4_9999999999, 1, 4, 400, 312.741686, 1.507929, 0.776310, 4000, 4000, 9999999999, 1
ablation5_unchained_35_50_4_9999999999, 1, 4, 50, 50.000000, 0.441877, 0.087379, 500, 500, 9999999999, 1
