name, version, nodes, throughput, goodput, mean, sd, rec, sent, batch_size, msg_size
29ablation1_0_1000_4_300, 1, 4, 1000, 90.225523, 7.248647, 6.126217, 1800, 10000, 300, 1
29ablation1_1_1000_4_300, 1, 4, 1000, 92.638332, 7.566074, 6.019541, 1800, 10000, 300, 1
29ablation1_2_1200_4_300, 1, 4, 1200, 94.287328, 7.355051, 6.059142, 1800, 12000, 300, 1
29ablation1_3_1_4_300, 1, 4, 1, 0.000000, -nan, -nan, 0, 10, 300, 1
29ablation1_4_600_4_300, 1, 4, 600, 77.787097, 6.234747, 5.257527, 1804, 6000, 300, 1
29ablation1_5_1200_4_300, 1, 4, 1200, 0.000000, -nan, -nan, 0, 12000, 300, 1
29ablation1_6_200_4_300, 1, 4, 200, 80.396182, 4.120791, 4.370861, 1957, 2000, 300, 1
29ablation1_7_50_4_300, 1, 4, 50, 48.369097, 0.531575, 0.160649, 500, 500, 300, 1
29ablation1_8_4000_4_300, 1, 4, 4000, 81.055447, 10.059793, 7.687305, 1800, 40000, 300, 1
29ablation1_9_800_4_300, 1, 4, 800, 95.173607, 7.070447, 5.695702, 1800, 8000, 300, 1
29ablation1_10_4000_4_300, 1, 4, 4000, 78.483553, 9.824496, 7.615711, 1800, 40000, 300, 1
29ablation1_11_1_4_300, 1, 4, 1, 1.000000, 0.505107, 0.080692, 10, 10, 300, 1
29ablation1_12_1600_4_300, 1, 4, 1600, 75.001098, 7.537120, 6.206796, 1823, 16000, 300, 1
29ablation1_13_600_4_300, 1, 4, 600, 78.072141, 6.325693, 5.306819, 1816, 6000, 300, 1
29ablation1_14_1600_4_300, 1, 4, 1600, 88.291316, 7.759228, 6.475551, 1800, 16000, 300, 1
29ablation1_15_3000_4_300, 1, 4, 3000, 86.195301, 8.612652, 6.957012, 1800, 30000, 300, 1
29ablation1_16_10_4_300, 1, 4, 10, 9.922545, 0.408205, 0.091277, 100, 100, 300, 1
29ablation1_17_1_4_300, 1, 4, 1, 1.000000, 0.505667, 0.085755, 10, 10, 300, 1
29ablation1_18_100_4_300, 1, 4, 100, 92.129824, 0.683003, 0.256974, 1000, 1000, 300, 1
29ablation1_19_200_4_300, 1, 4, 200, 82.423322, 3.799959, 4.037762, 1908, 2000, 300, 1
29ablation1_20_1800_4_300, 1, 4, 1800, 93.298957, 7.544284, 6.221139, 1800, 18000, 300, 1
29ablation1_21_1400_4_300, 1, 4, 1400, 93.538746, 7.742807, 6.047686, 1800, 14000, 300, 1
29ablation1_22_1800_4_300, 1, 4, 1800, 90.558300, 7.406680, 6.219363, 1800, 18000, 300, 1
29ablation1_23_1400_4_300, 1, 4, 1400, 91.488929, 7.540063, 6.339629, 1800, 14000, 300, 1
29ablation1_24_2000_4_300, 1, 4, 2000, 89.943362, 7.953599, 6.453241, 1800, 20000, 300, 1
29ablation1_25_10_4_300, 1, 4, 10, 10.000000, 0.482706, 0.243778, 100, 100, 300, 1
29ablation1_26_10_4_300, 1, 4, 10, 10.000000, 0.404281, 0.090204, 100, 100, 300, 1
29ablation1_27_1400_4_300, 1, 4, 1400, 97.039874, 7.222626, 5.798412, 1800, 14000, 300, 1
29ablation1_28_800_4_300, 1, 4, 800, 75.763759, 6.642452, 5.738308, 1821, 8000, 300, 1
29ablation1_29_1800_4_300, 1, 4, 1800, 85.784183, 7.811180, 6.423553, 1800, 18000, 300, 1
29ablation1_30_1600_4_300, 1, 4, 1600, 92.010226, 7.721982, 6.317290, 1800, 16000, 300, 1
29ablation1_31_50_4_300, 1, 4, 50, 0.000000, -nan, -nan, 0, 500, 300, 1
29ablation1_32_1000_4_300, 1, 4, 1000, 89.110162, 7.748988, 6.300002, 1800, 10000, 300, 1
29ablation1_33_2000_4_300, 1, 4, 2000, 93.487958, 7.608944, 6.299145, 1800, 20000, 300, 1
29ablation1_34_200_4_300, 1, 4, 200, 81.496699, 3.812010, 4.193138, 1952, 2000, 300, 1
29ablation1_35_800_4_300, 1, 4, 800, 77.471498, 6.446546, 5.385006, 1821, 8000, 300, 1
29ablation1_36_50_4_300, 1, 4, 50, 48.742316, 0.509140, 0.138913, 500, 500, 300, 1
29ablation1_37_400_4_300, 1, 4, 400, 103.473836, 5.920907, 4.738658, 1800, 4000, 300, 1
29ablation1_38_2000_4_300, 1, 4, 2000, 89.223804, 8.142447, 6.526669, 1800, 20000, 300, 1
29ablation1_39_600_4_300, 1, 4, 600, 78.063033, 6.515922, 5.835571, 1853, 6000, 300, 1
29ablation1_40_400_4_300, 1, 4, 400, 80.213237, 6.273130, 5.803529, 1937, 4000, 300, 1
29ablation1_41_3000_4_300, 1, 4, 3000, 85.705599, 8.458225, 6.941053, 1800, 30000, 300, 1
29ablation1_42_4000_4_300, 1, 4, 4000, 83.709230, 8.735847, 7.062672, 1800, 40000, 300, 1
29ablation1_43_3000_4_300, 1, 4, 3000, 83.947576, 8.691510, 7.041947, 1800, 30000, 300, 1
29ablation1_44_400_4_300, 1, 4, 400, 79.825477, 5.291292, 4.622458, 1808, 4000, 300, 1
29ablation1_45_1200_4_300, 1, 4, 1200, 93.967722, 7.317821, 6.072437, 1800, 12000, 300, 1
29ablation1_46_100_4_300, 1, 4, 100, 94.800420, 0.689450, 0.249307, 1000, 1000, 300, 1
29ablation1_47_100_4_300, 1, 4, 100, 89.366486, 0.686702, 0.281745, 1000, 1000, 300, 1
