name, version, nodes, throughput, goodput, mean, sd, rec, sent, batch_size, msg_size
batch_sizes_3_0_100_4_600, x, 4, 100, 95.644377, 0.619525, 0.243832, 1000, 1000, 600, 1
batch_sizes_3_1_4000_4_450, x, 4, 4000, 249.056651, 11.223840, 6.551919, 5400, 40000, 450, 1
batch_sizes_3_2_1000_4_1, x, 4, 1000, 5.900371, 11.732018, 7.034714, 144, 10000, 1, 1
batch_sizes_3_3_800_4_600, x, 4, 800, 266.243592, 5.815145, 4.627102, 6048, 8000, 600, 1
batch_sizes_3_4_4000_4_50, x, 4, 4000, 103.684787, 9.708881, 6.994872, 2500, 40000, 50, 1
batch_sizes_3_5_4000_4_300, x, 4, 4000, 259.454052, 9.145902, 6.655351, 6000, 40000, 300, 1
batch_sizes_3_6_200_4_300, x, 4, 200, 188.709838, 0.690568, 0.242387, 2000, 2000, 300, 1
batch_sizes_3_7_50_4_100, x, 4, 50, 50.000000, 0.412606, 0.081121, 500, 500, 100, 1
batch_sizes_3_8_1_4_99999999, x, 4, 1, 1.000000, 0.427741, 0.060050, 10, 10, 99999999, 1
batch_sizes_3_9_1000_4_99999999, x, 4, 1000, 299.850870, 5.323099, 3.884644, 4516, 10000, 99999999, 1
batch_sizes_3_10_2000_4_450, x, 4, 2000, 243.475634, 8.581434, 6.699599, 5780, 20000, 450, 1
batch_sizes_3_11_1_4_1, x, 4, 1, 1.000000, 0.524654, 0.143181, 10, 10, 1, 1
batch_sizes_3_12_1000_4_600, x, 4, 1000, 270.646160, 6.193936, 5.282326, 6283, 10000, 600, 1
batch_sizes_3_13_100_4_600, x, 4, 100, 98.119687, 0.525069, 0.128411, 1000, 1000, 600, 1
batch_sizes_3_14_1_4_300, x, 4, 1, 1.000000, 0.480482, 0.100661, 10, 10, 300, 1
batch_sizes_3_15_400_4_300, x, 4, 400, 328.389725, 1.320533, 0.646589, 4000, 4000, 300, 1
batch_sizes_3_16_2000_4_300, x, 4, 2000, 261.969014, 8.345822, 6.269878, 6000, 20000, 300, 1
batch_sizes_3_17_400_4_450, x, 4, 400, 338.872681, 1.226062, 0.560692, 4000, 4000, 450, 1
batch_sizes_3_18_2000_4_300, x, 4, 2000, 260.388975, 8.066015, 6.366474, 6300, 20000, 300, 1
batch_sizes_3_19_800_4_50, x, 4, 800, 109.758829, 7.822194, 5.940990, 2600, 8000, 50, 1
batch_sizes_3_20_2000_4_450, x, 4, 2000, 235.114555, 8.718163, 6.327741, 5564, 20000, 450, 1
batch_sizes_3_21_10_4_100, x, 4, 10, 10.000000, 0.368404, 0.097619, 100, 100, 100, 1
batch_sizes_3_22_4000_4_100, x, 4, 4000, 157.616210, 9.965483, 6.603194, 3600, 40000, 100, 1
batch_sizes_3_23_1500_4_50, x, 4, 1500, 106.029983, 8.638390, 6.473274, 2500, 15000, 50, 1
batch_sizes_3_24_400_4_1, x, 4, 400, 6.113909, 11.303830, 6.856562, 149, 4000, 1, 1
batch_sizes_3_25_1_4_450, x, 4, 1, 1.000000, 0.565005, 0.283532, 10, 10, 450, 1
batch_sizes_3_26_10_4_300, x, 4, 10, 10.000000, 0.331402, 0.056470, 100, 100, 300, 1
batch_sizes_3_27_600_4_99999999, x, 4, 600, 306.074487, 4.382149, 3.012715, 6000, 6000, 99999999, 1
batch_sizes_3_28_1000_4_600, x, 4, 1000, 267.585630, 6.102514, 5.393822, 6177, 10000, 600, 1
batch_sizes_3_29_1000_4_50, x, 4, 1000, 107.790540, 8.295956, 6.266401, 2600, 10000, 50, 1
batch_sizes_3_30_400_4_50, x, 4, 400, 112.755373, 6.242020, 4.981472, 2650, 4000, 50, 1
batch_sizes_3_31_600_4_99999999, x, 4, 600, 321.262864, 4.094351, 2.858483, 6000, 6000, 99999999, 1
batch_sizes_3_32_1000_4_1, x, 4, 1000, 5.894360, 11.886365, 6.939928, 143, 10000, 1, 1
batch_sizes_3_33_400_4_600, x, 4, 400, 371.193667, 1.211703, 0.476436, 4000, 4000, 600, 1
batch_sizes_3_34_800_4_450, x, 4, 800, 270.408524, 5.514304, 4.890680, 6479, 8000, 450, 1
batch_sizes_3_35_600_4_300, x, 4, 600, 276.269551, 4.208690, 3.587666, 6000, 6000, 300, 1
batch_sizes_3_36_200_4_99999999, x, 4, 200, 191.252108, 0.718905, 0.228706, 2000, 2000, 99999999, 1
batch_sizes_3_37_50_4_100, x, 4, 50, 50.000000, 0.436314, 0.103749, 500, 500, 100, 1
batch_sizes_3_38_1500_4_300, x, 4, 1500, 266.001028, 7.524534, 6.178791, 6300, 15000, 300, 1
batch_sizes_3_39_600_4_600, x, 4, 600, 307.443857, 3.281031, 2.682857, 6000, 6000, 600, 1
batch_sizes_3_40_400_4_450, x, 4, 400, 328.868745, 1.287617, 0.658253, 4000, 4000, 450, 1
batch_sizes_3_41_800_4_450, x, 4, 800, 259.827022, 5.641561, 4.782441, 6023, 8000, 450, 1
batch_sizes_3_42_1500_4_600, x, 4, 1500, 256.424006, 7.378354, 5.958846, 5738, 15000, 600, 1
batch_sizes_3_43_2000_4_1, x, 4, 2000, 5.671138, 12.276840, 6.896276, 136, 20000, 1, 1
batch_sizes_3_44_10_4_600, x, 4, 10, 10.000000, 0.382197, 0.126542, 100, 100, 600, 1
batch_sizes_3_45_2000_4_1, x, 4, 2000, 5.751724, 12.090062, 6.899559, 138, 20000, 1, 1
batch_sizes_3_46_1000_4_300, x, 4, 1000, 264.619999, 6.385933, 5.520277, 6413, 10000, 300, 1
batch_sizes_3_47_100_4_1, x, 4, 100, 6.008420, 10.971658, 6.521526, 146, 1000, 1, 1
batch_sizes_3_48_10_4_100, x, 4, 10, 10.000000, 0.356619, 0.080165, 100, 100, 100, 1
batch_sizes_3_49_2000_4_300, x, 4, 2000, 257.808373, 8.381465, 6.449193, 6223, 20000, 300, 1
batch_sizes_3_50_50_4_99999999, x, 4, 50, 49.978174, 0.405880, 0.076647, 500, 500, 99999999, 1
batch_sizes_3_51_1500_4_1, x, 4, 1500, 5.796605, 11.753301, 7.030191, 140, 15000, 1, 1
batch_sizes_3_52_600_4_300, x, 4, 600, 287.964397, 3.517409, 3.203907, 6000, 6000, 300, 1
batch_sizes_3_53_400_4_1, x, 4, 400, 5.886871, 11.949303, 6.663035, 141, 4000, 1, 1
batch_sizes_3_54_600_4_50, x, 4, 600, 109.374910, 7.236752, 5.531076, 2600, 6000, 50, 1
batch_sizes_3_55_600_4_450, x, 4, 600, 267.511546, 4.484039, 3.655308, 6000, 6000, 450, 1
batch_sizes_3_56_800_4_50, x, 4, 800, 108.149302, 7.526055, 5.874128, 2615, 8000, 50, 1
batch_sizes_3_57_1500_4_450, x, 4, 1500, 243.259923, 8.060276, 6.181500, 5827, 15000, 450, 1
batch_sizes_3_58_600_4_1, x, 4, 600, 6.136591, 11.591392, 6.960382, 149, 6000, 1, 1
batch_sizes_3_59_1500_4_1, x, 4, 1500, 5.775142, 12.306991, 6.748760, 137, 15000, 1, 1
batch_sizes_3_60_200_4_450, x, 4, 200, 186.628993, 0.713280, 0.266832, 2000, 2000, 450, 1
batch_sizes_3_61_10_4_1, x, 4, 10, 6.302190, 3.448440, 1.610296, 100, 100, 1, 1
batch_sizes_3_62_800_4_1, x, 4, 800, 6.141297, 11.555798, 6.927213, 148, 8000, 1, 1
batch_sizes_3_63_2000_4_100, x, 4, 2000, 161.942024, 8.958154, 6.495941, 3800, 20000, 100, 1
batch_sizes_3_64_10_4_450, x, 4, 10, 10.000000, 0.336487, 0.089155, 100, 100, 450, 1
batch_sizes_3_65_10_4_300, x, 4, 10, 10.000000, 0.367860, 0.090723, 100, 100, 300, 1
batch_sizes_3_66_200_4_50, x, 4, 200, 140.000960, 1.375580, 1.199445, 2000, 2000, 50, 1
batch_sizes_3_67_50_4_50, x, 4, 50, 50.000000, 0.432996, 0.093307, 500, 500, 50, 1
batch_sizes_3_68_800_4_100, x, 4, 800, 166.431228, 7.256253, 5.700655, 3963, 8000, 100, 1
batch_sizes_3_69_10_4_50, x, 4, 10, 10.000000, 0.346337, 0.049053, 100, 100, 50, 1
batch_sizes_3_70_2000_4_600, x, 4, 2000, 254.093348, 9.207196, 6.774944, 6000, 20000, 600, 1
batch_sizes_3_71_50_4_450, x, 4, 50, 49.440805, 0.437292, 0.093757, 500, 500, 450, 1
batch_sizes_3_72_800_4_1, x, 4, 800, 5.998681, 11.828702, 6.980982, 147, 8000, 1, 1
batch_sizes_3_73_200_4_600, x, 4, 200, 191.710231, 0.726935, 0.238763, 2000, 2000, 600, 1
batch_sizes_3_74_2000_4_100, x, 4, 2000, 161.805001, 8.294399, 6.587558, 3900, 20000, 100, 1
batch_sizes_3_75_100_4_300, x, 4, 100, 98.227402, 0.534793, 0.128839, 1000, 1000, 300, 1
batch_sizes_3_76_200_4_100, x, 4, 200, 185.513172, 0.689022, 0.243409, 2000, 2000, 100, 1
batch_sizes_3_77_10_4_450, x, 4, 10, 10.000000, 0.359093, 0.100719, 100, 100, 450, 1
batch_sizes_3_78_1500_4_99999999, x, 4, 1500, 269.397412, 3.848703, 3.423740, 3291, 15000, 99999999, 1
batch_sizes_3_79_800_4_300, x, 4, 800, 260.371154, 5.882115, 4.725652, 6261, 8000, 300, 1
batch_sizes_3_80_400_4_600, x, 4, 400, 345.734992, 1.134726, 0.419757, 4000, 4000, 600, 1
batch_sizes_3_81_200_4_1, x, 4, 200, 5.941791, 11.498905, 6.590650, 143, 2000, 1, 1
batch_sizes_3_82_1000_4_50, x, 4, 1000, 109.148775, 8.291277, 6.306021, 2600, 10000, 50, 1
batch_sizes_3_83_800_4_450, x, 4, 800, 261.835217, 5.770197, 4.848694, 6043, 8000, 450, 1
batch_sizes_3_84_1000_4_600, x, 4, 1000, 272.320790, 6.242812, 5.025659, 6073, 10000, 600, 1
batch_sizes_3_85_100_4_1, x, 4, 100, 5.983607, 11.147327, 6.422628, 146, 1000, 1, 1
batch_sizes_3_86_1_4_99999999, x, 4, 1, 1.000000, 0.422421, 0.053488, 10, 10, 99999999, 1
batch_sizes_3_87_50_4_50, x, 4, 50, 49.678613, 0.415799, 0.084891, 500, 500, 50, 1
batch_sizes_3_88_200_4_100, x, 4, 200, 184.209484, 0.711997, 0.246453, 2000, 2000, 100, 1
batch_sizes_3_89_50_4_300, x, 4, 50, 49.976110, 0.433718, 0.099494, 500, 500, 300, 1
batch_sizes_3_90_4000_4_99999999, x, 4, 4000, 129.621651, 6.613746, 5.068522, 1573, 40000, 99999999, 1
batch_sizes_3_91_4000_4_99999999, x, 4, 4000, 169.600000, 9.943956, 4.594277, 1696, 40000, 99999999, 1
batch_sizes_3_92_200_4_450, x, 4, 200, 182.798719, 0.693112, 0.241644, 2000, 2000, 450, 1
batch_sizes_3_93_1000_4_99999999, x, 4, 1000, 223.300231, 8.558098, 6.958079, 5225, 10000, 99999999, 1
batch_sizes_3_94_400_4_600, x, 4, 400, 321.378379, 1.185995, 0.648436, 4000, 4000, 600, 1
batch_sizes_3_95_1000_4_450, x, 4, 1000, 254.388426, 6.794077, 5.223742, 5850, 10000, 450, 1
batch_sizes_3_96_200_4_300, x, 4, 200, 190.506821, 0.743557, 0.251604, 2000, 2000, 300, 1
batch_sizes_3_97_100_4_99999999, x, 4, 100, 98.165374, 0.526102, 0.128939, 1000, 1000, 99999999, 1
