name, version, nodes, throughput, goodput, mean, sd, rec, sent, batch_size, msg_size
27ablation6_0_400_4_300, 6, 4, 400, 400.000000, 0.365223, 0.096619, 8000, 8000, 300, 1
27ablation6_1_2000_4_300, 6, 4, 2000, 593.328235, 10.823637, 7.082211, 20400, 40000, 300, 1
27ablation6_2_600_4_300, 6, 4, 600, 590.547009, 0.518810, 0.182026, 12000, 12000, 300, 1
27ablation6_3_1000_4_300, 6, 4, 1000, 721.108587, 2.844125, 2.124112, 20000, 20000, 300, 1
27ablation6_4_100_4_300, 6, 4, 100, 100.000000, 0.221170, 0.032878, 2000, 2000, 300, 1
27ablation6_5_200_4_300, 6, 4, 200, 200.000000, 0.311409, 0.078855, 4000, 4000, 300, 1
27ablation6_6_800_4_300, 6, 4, 800, 658.063808, 1.430227, 1.020560, 16000, 16000, 300, 1
27ablation6_7_800_4_300, 6, 4, 800, 599.297795, 2.930169, 1.862955, 16000, 16000, 300, 1
27ablation6_8_3000_4_300, 6, 4, 3000, 462.637797, 14.045671, 8.688770, 15530, 60000, 300, 1
27ablation6_9_800_4_300, 6, 4, 800, 562.407846, 3.645454, 2.365432, 16000, 16000, 300, 1
27ablation6_10_1_4_300, 6, 4, 1, 1.000000, 0.390794, 0.062163, 20, 20, 300, 1
27ablation6_11_10_4_300, 6, 4, 10, 10.000000, 0.268640, 0.057587, 200, 200, 300, 1
27ablation6_12_2000_4_300, 6, 4, 2000, 496.767629, 11.474805, 7.824712, 17149, 40000, 300, 1
27ablation6_13_1800_4_300, 6, 4, 1800, 478.146914, 11.832693, 7.452306, 16409, 36000, 300, 1
27ablation6_14_4000_4_300, 6, 4, 4000, 435.278542, 15.072796, 9.177293, 14667, 80000, 300, 1
27ablation6_15_1400_4_300, 6, 4, 1400, 496.482100, 10.851049, 6.295746, 16978, 28000, 300, 1
27ablation6_16_600_4_300, 6, 4, 600, 584.645192, 0.723822, 0.187429, 12000, 12000, 300, 1
27ablation6_17_50_4_300, 6, 4, 50, 50.000000, 0.284581, 0.099860, 1000, 1000, 300, 1
27ablation6_18_100_4_300, 6, 4, 100, 100.000000, 0.284140, 0.050664, 2000, 2000, 300, 1
27ablation6_19_1400_4_300, 6, 4, 1400, 517.986817, 9.790664, 6.370956, 17400, 28000, 300, 1
27ablation6_20_1600_4_300, 6, 4, 1600, 520.035294, 10.020479, 6.870974, 17775, 32000, 300, 1
27ablation6_21_100_4_300, 6, 4, 100, 100.000000, 0.276630, 0.069295, 2000, 2000, 300, 1
27ablation6_22_1_4_300, 6, 4, 1, 1.000000, 0.420546, 0.069366, 20, 20, 300, 1
27ablation6_23_400_4_300, 6, 4, 400, 400.000000, 0.512062, 0.144152, 8000, 8000, 300, 1
27ablation6_24_200_4_300, 6, 4, 200, 200.000000, 0.328816, 0.053559, 4000, 4000, 300, 1
27ablation6_25_1200_4_300, 6, 4, 1200, 540.547320, 8.303787, 5.467570, 18342, 24000, 300, 1
27ablation6_26_1000_4_300, 6, 4, 1000, 563.300382, 5.641496, 4.243839, 19336, 20000, 300, 1
27ablation6_27_2000_4_300, 6, 4, 2000, 506.388141, 11.981739, 7.693847, 17339, 40000, 300, 1
27ablation6_28_1000_4_300, 6, 4, 1000, 549.623700, 6.103774, 4.346693, 18895, 20000, 300, 1
27ablation6_29_400_4_300, 6, 4, 400, 400.000000, 0.495865, 0.125098, 8000, 8000, 300, 1
27ablation6_30_1800_4_300, 6, 4, 1800, 486.572692, 11.832290, 7.646888, 16546, 36000, 300, 1
27ablation6_31_1800_4_300, 6, 4, 1800, 492.633524, 12.034311, 7.444011, 16800, 36000, 300, 1
27ablation6_32_1600_4_300, 6, 4, 1600, 514.079895, 10.519744, 6.953747, 17724, 32000, 300, 1
27ablation6_33_3000_4_300, 6, 4, 3000, 456.224144, 14.203679, 8.841977, 15300, 60000, 300, 1
27ablation6_34_1600_4_300, 6, 4, 1600, 510.930479, 10.518438, 6.954081, 17189, 32000, 300, 1
27ablation6_35_1200_4_300, 6, 4, 1200, 524.231610, 8.865632, 5.706976, 17700, 24000, 300, 1
27ablation6_36_1400_4_300, 6, 4, 1400, 517.543851, 10.117624, 6.172210, 17432, 28000, 300, 1
27ablation6_37_4000_4_300, 6, 4, 4000, 445.273371, 14.990348, 9.302606, 15120, 80000, 300, 1
27ablation6_38_3000_4_300, 6, 4, 3000, 465.735047, 13.610195, 8.781484, 15908, 60000, 300, 1
27ablation6_39_1_4_300, 6, 4, 1, 1.000000, 0.434150, 0.089246, 20, 20, 300, 1
27ablation6_40_600_4_300, 6, 4, 600, 589.528229, 1.003121, 0.318594, 12000, 12000, 300, 1
27ablation6_41_50_4_300, 6, 4, 50, 50.000000, 0.276983, 0.111893, 1000, 1000, 300, 1
27ablation6_42_50_4_300, 6, 4, 50, 50.000000, 0.253613, 0.036382, 1000, 1000, 300, 1
27ablation6_43_10_4_300, 6, 4, 10, 10.000000, 0.271300, 0.096937, 200, 200, 300, 1
27ablation6_44_1200_4_300, 6, 4, 1200, 524.047303, 8.517380, 5.646706, 17828, 24000, 300, 1
27ablation6_45_10_4_300, 6, 4, 10, 10.000000, 0.262673, 0.088223, 200, 200, 300, 1
27ablation6_46_200_4_300, 6, 4, 200, 200.000000, 0.322693, 0.047853, 4000, 4000, 300, 1
27ablation6_47_4000_4_300, 6, 4, 4000, 430.535691, 15.279075, 9.207267, 14400, 80000, 300, 1
