name, chained, nodes, throughput, goodput, mean, sd, rec, sent, batch_size, msg_size
test25_600_1_600, n, 1, 600, 617.344730, 0.018371, 0.031716, 5974, 6000, 1, 600
test26_8000_1_300, n, 1, 8000, -0.000000, 0.000000, 0.000000, 0, 80000, 1, 300
test27_10_1_50, n, 1, 10, 9.999298, 0.000501, 0.000193, 99, 100, 1, 50
test28_600_1_50, n, 1, 600, 598.581854, 0.019549, 0.011942, 5985, 6000, 1, 50
test29_1000_1_600, n, 1, 1000, -0.000000, 0.000000, 0.000000, 0, 10000, 1, 600
test30_600_1_600, n, 1, 600, 620.156944, 0.018799, 0.034266, 5992, 6000, 1, 600
test31_4000_1_50, n, 1, 4000, 3998.214892, 0.003712, 0.002251, 39983, 40000, 1, 50
test32_4000_1_100, n, 1, 4000, 3997.195632, 0.004384, 0.003038, 39974, 40000, 1, 100
test33_4000_1_1, n, 1, 4000, 3994.493020, 0.021815, 0.013745, 39945, 40000, 1, 1
test34_50_1_450, n, 1, 50, 49.896864, 0.009694, 0.009978, 498, 500, 1, 450
test35_200_1_450, n, 1, 200, 199.705032, 0.016239, 0.010034, 1996, 2000, 1, 450
test36_4000_1_600, n, 1, 4000, -0.000000, 0.000000, 0.000000, 0, 40000, 1, 600
test37_10_1_100, n, 1, 10, 9.998965, 0.000562, 0.000378, 99, 100, 1, 100
test38_8000_1_100, n, 1, 8000, 7984.620666, 0.010650, 0.011923, 79908, 80000, 1, 100
test39_200_1_100, n, 1, 200, 199.682893, 0.015478, 0.013206, 1996, 2000, 1, 100
test40_1000_1_600, n, 1, 1000, -0.000000, 0.000000, 0.000000, 0, 10000, 1, 600
test41_2000_1_600, n, 1, 2000, -0.000000, 0.000000, 0.000000, 0, 20000, 1, 600
test42_600_1_600, n, 1, 600, 617.403089, 0.018531, 0.033152, 5968, 6000, 1, 600
test43_1000_1_1, n, 1, 1000, 999.398339, 0.018516, 0.013826, 9994, 10000, 1, 1
test44_1_1_1, n, 1, 1, 0.999848, 0.000354, 0.000144, 9, 10, 1, 1
test45_1_1_600, n, 1, 1, 0.998704, 0.005520, 0.002967, 9, 10, 1, 600
test46_200_1_1, n, 1, 200, 199.272873, 0.015359, 0.013313, 1992, 2000, 1, 1
test47_8000_1_300, n, 1, 8000, -0.000000, 0.000000, 0.000000, 0, 80000, 1, 300
test48_8000_1_450, n, 1, 8000, -0.000000, 0.000000, 0.000000, 0, 80000, 1, 450
test49_8000_1_1, n, 1, 8000, 7981.070373, 0.016136, 0.007535, 79882, 80000, 1, 1
test50_8000_1_50, n, 1, 8000, 7998.189866, 0.004949, 0.007209, 79988, 80000, 1, 50
test51_600_1_50, n, 1, 600, 599.867352, 0.019569, 0.012003, 5998, 6000, 1, 50
test52_600_1_450, n, 1, 600, 600.725609, 0.008636, 0.006537, 5999, 6000, 1, 450
test53_8000_1_450, n, 1, 8000, -0.000000, 0.000000, 0.000000, 0, 80000, 1, 450
test54_800_1_450, n, 1, 800, 805.159253, 0.010304, 0.009925, 7990, 8000, 1, 450
test55_4000_1_300, n, 1, 4000, -0.000000, 0.000000, 0.000000, 0, 40000, 1, 300
test56_200_1_50, n, 1, 200, 199.987658, 0.015521, 0.013263, 1999, 2000, 1, 50
test57_8000_1_1, n, 1, 8000, 7985.683881, 0.030525, 0.010664, 79960, 80000, 1, 1
test58_200_1_300, n, 1, 200, 199.669204, 0.016424, 0.013440, 1996, 2000, 1, 300
test59_50_1_450, n, 1, 50, 49.983984, 0.009810, 0.009975, 499, 500, 1, 450
test60_2000_1_450, n, 1, 2000, -0.000000, 0.000000, 0.000000, 0, 20000, 1, 450
test61_200_1_300, n, 1, 200, 199.800974, 0.016299, 0.013395, 1997, 2000, 1, 300
test62_1000_1_100, n, 1, 1000, 999.067264, 0.006707, 0.003916, 9990, 10000, 1, 100
test63_600_1_1, n, 1, 600, 598.038884, 0.017831, 0.013887, 5980, 6000, 1, 1
test64_200_1_50, n, 1, 200, 199.681023, 0.015545, 0.013361, 1996, 2000, 1, 50
test65_400_1_50, n, 1, 400, 399.064748, 0.017198, 0.013589, 3990, 4000, 1, 50
test66_1_1_100, n, 1, 1, 0.999873, 0.000589, 0.000512, 9, 10, 1, 100
test67_1000_1_50, n, 1, 1000, 999.921954, 0.018616, 0.013617, 9999, 10000, 1, 50
test68_4000_1_100, n, 1, 4000, 3999.092193, 0.004383, 0.003208, 39991, 40000, 1, 100
test69_1_1_600, n, 1, 1, 0.998794, 0.005583, 0.002904, 9, 10, 1, 600
test70_800_1_600, n, 1, 800, -0.000000, 0.000000, 0.000000, 0, 8000, 1, 600
test71_2000_1_50, n, 1, 2000, 1999.748241, 0.006408, 0.003665, 19998, 20000, 1, 50
test72_50_1_1, n, 1, 50, 49.998114, 0.007192, 0.009630, 499, 500, 1, 1
test73_8000_1_1, n, 1, 8000, 7990.975304, 0.015764, 0.006645, 79944, 80000, 1, 1
test74_600_1_300, n, 1, 600, 599.537655, 0.008562, 0.005459, 5995, 6000, 1, 300
test75_8000_1_100, n, 1, 8000, 7980.610377, 0.052590, 0.130616, 79789, 80000, 1, 100
test76_1000_1_100, n, 1, 1000, 998.761014, 0.006682, 0.003939, 9987, 10000, 1, 100
test77_1_1_1, n, 1, 1, 0.999770, 0.000357, 0.000147, 9, 10, 1, 1
test78_1_1_300, n, 1, 1, 0.999504, 0.001470, 0.000715, 9, 10, 1, 300
test79_50_1_100, n, 1, 50, 49.997310, 0.006071, 0.008996, 499, 500, 1, 100
test80_2000_1_600, n, 1, 2000, -0.000000, 0.000000, 0.000000, 0, 20000, 1, 600
test81_200_1_450, n, 1, 200, 199.715541, 0.016307, 0.009954, 1996, 2000, 1, 450
test82_50_1_50, n, 1, 50, 49.998705, 0.006007, 0.008881, 499, 500, 1, 50
test83_2000_1_300, n, 1, 2000, 812.194155, 0.014852, 0.031261, 9365, 20000, 1, 300
test84_1000_1_450, n, 1, 1000, 1033.455408, 0.021169, 0.034292, 9994, 10000, 1, 450
test85_4000_1_50, n, 1, 4000, 3999.057287, 0.004840, 0.003356, 39997, 40000, 1, 50
test86_800_1_50, n, 1, 800, 796.883476, 0.017982, 0.013680, 7968, 8000, 1, 50
test87_50_1_300, n, 1, 50, 49.980737, 0.007931, 0.009657, 499, 500, 1, 300
test88_1_1_50, n, 1, 1, 0.999869, 0.000547, 0.000510, 9, 10, 1, 50
test89_200_1_1, n, 1, 200, 199.577322, 0.015241, 0.013302, 1995, 2000, 1, 1
test90_2000_1_450, n, 1, 2000, -0.000000, 0.000000, 0.000000, 0, 20000, 1, 450
test91_4000_1_450, n, 1, 4000, -0.000000, 0.000000, 0.000000, 0, 40000, 1, 450
test92_200_1_300, n, 1, 200, 199.986618, 0.016322, 0.013231, 1999, 2000, 1, 300
test93_800_1_100, n, 1, 800, 799.451049, 0.008256, 0.004911, 7994, 8000, 1, 100
test94_800_1_600, n, 1, 800, -0.000000, 0.000000, 0.000000, 0, 8000, 1, 600
test95_4000_1_50, n, 1, 4000, 3999.715757, 0.003683, 0.002138, 39996, 40000, 1, 50
test96_10_1_300, n, 1, 10, 9.996455, 0.001947, 0.002012, 99, 100, 1, 300
test97_800_1_50, n, 1, 800, 799.143121, 0.015106, 0.008843, 7991, 8000, 1, 50
test98_1000_1_50, n, 1, 1000, 998.162524, 0.018575, 0.013633, 9981, 10000, 1, 50
test99_4000_1_300, n, 1, 4000, -0.000000, 0.000000, 0.000000, 0, 40000, 1, 300
test100_2000_1_50, n, 1, 2000, 1998.900339, 0.006399, 0.003627, 19988, 20000, 1, 50
test101_400_1_450, n, 1, 400, 399.987785, 0.009182, 0.005818, 3998, 4000, 1, 450
test102_8000_1_100, n, 1, 8000, 7997.238482, 0.009847, 0.011046, 79969, 80000, 1, 100
test103_8000_1_450, n, 1, 8000, -0.000000, 0.000000, 0.000000, 0, 80000, 1, 450
test104_600_1_50, n, 1, 600, 598.067683, 0.019495, 0.011986, 5980, 6000, 1, 50
test105_400_1_300, n, 1, 400, 399.700794, 0.011909, 0.007290, 3996, 4000, 1, 300
test106_10_1_300, n, 1, 10, 9.995745, 0.001968, 0.001978, 99, 100, 1, 300
test107_200_1_100, n, 1, 200, 199.497109, 0.015519, 0.013283, 1994, 2000, 1, 100
test108_1_1_450, n, 1, 1, 0.998958, 0.002871, 0.001656, 9, 10, 1, 450
test109_50_1_50, n, 1, 50, 49.996122, 0.007021, 0.009593, 499, 500, 1, 50
test110_1_1_1, n, 1, 1, 0.999863, 0.000361, 0.000149, 9, 10, 1, 1
test111_1_1_450, n, 1, 1, 0.998908, 0.002877, 0.001696, 9, 10, 1, 450
test112_600_1_600, n, 1, 600, 620.731205, 0.020353, 0.035396, 5990, 6000, 1, 600
test113_600_1_450, n, 1, 600, 600.433039, 0.008590, 0.006731, 5997, 6000, 1, 450
test114_8000_1_50, n, 1, 8000, 7998.204333, 0.003978, 0.002751, 79982, 80000, 1, 50
test115_50_1_300, n, 1, 50, 50.002031, 0.007952, 0.009666, 499, 500, 1, 300
test116_10_1_100, n, 1, 10, 9.999757, 0.000596, 0.000340, 99, 100, 1, 100
test117_4000_1_1, n, 1, 4000, 3991.830996, 0.022833, 0.013732, 39921, 40000, 1, 1
test118_50_1_100, n, 1, 50, 49.997778, 0.006000, 0.008861, 499, 500, 1, 100
test119_800_1_100, n, 1, 800, 798.668825, 0.016312, 0.009492, 7986, 8000, 1, 100
test120_4000_1_1, n, 1, 4000, 3987.746041, 0.023647, 0.013702, 39879, 40000, 1, 1
test121_800_1_450, n, 1, 800, 802.885638, 0.011403, 0.010285, 7971, 8000, 1, 450
test122_1_1_50, n, 1, 1, 0.999868, 0.000542, 0.000499, 9, 10, 1, 50
test123_600_1_100, n, 1, 600, 598.837487, 0.010918, 0.006337, 5988, 6000, 1, 100
test124_50_1_600, n, 1, 50, 50.004981, 0.010365, 0.009955, 499, 500, 1, 600
test125_200_1_50, n, 1, 200, 199.792389, 0.015330, 0.013259, 1997, 2000, 1, 50
test126_4000_1_100, n, 1, 4000, 3996.964123, 0.004469, 0.003263, 39970, 40000, 1, 100
test127_200_1_600, n, 1, 200, 200.016242, 0.013832, 0.007987, 1999, 2000, 1, 600
test128_10_1_600, n, 1, 10, 9.998267, 0.004899, 0.003701, 99, 100, 1, 600
test129_600_1_1, n, 1, 600, 598.879553, 0.017824, 0.013851, 5988, 6000, 1, 1
test130_400_1_600, n, 1, 400, 401.859975, 0.010241, 0.007732, 3997, 4000, 1, 600
test131_2000_1_300, n, 1, 2000, 890.653184, 0.009732, 0.019633, 9974, 20000, 1, 300
test132_400_1_1, n, 1, 400, 399.660823, 0.017371, 0.013629, 3996, 4000, 1, 1
test133_1_1_100, n, 1, 1, 0.999838, 0.000594, 0.000506, 9, 10, 1, 100
test134_1_1_50, n, 1, 1, 0.999800, 0.000553, 0.000521, 9, 10, 1, 50
test135_10_1_300, n, 1, 10, 9.995853, 0.001982, 0.001984, 99, 100, 1, 300
test136_400_1_50, n, 1, 400, 398.368221, 0.017145, 0.013586, 3983, 4000, 1, 50
test137_10_1_300, n, 1, 10, 9.995948, 0.001988, 0.002056, 99, 100, 1, 300
test138_600_1_100, n, 1, 600, 599.854991, 0.011007, 0.006309, 5998, 6000, 1, 100
test139_8000_1_300, n, 1, 8000, -0.000000, 0.000000, 0.000000, 0, 80000, 1, 300
test140_400_1_450, n, 1, 400, 399.689578, 0.009197, 0.005780, 3995, 4000, 1, 450
test141_800_1_300, n, 1, 800, 799.642534, 0.006967, 0.004722, 7997, 8000, 1, 300
test142_10_1_1, n, 1, 10, 9.998979, 0.000466, 0.000191, 99, 100, 1, 1
test143_10_1_1, n, 1, 10, 9.999232, 0.000421, 0.000229, 99, 100, 1, 1
test144_600_1_450, n, 1, 600, 599.641393, 0.008692, 0.006864, 5989, 6000, 1, 450
test145_50_1_600, n, 1, 50, 50.004818, 0.010657, 0.010013, 499, 500, 1, 600
test146_600_1_300, n, 1, 600, 599.660733, 0.007458, 0.005101, 5996, 6000, 1, 300
test147_4000_1_450, n, 1, 4000, -0.000000, 0.000000, 0.000000, 0, 40000, 1, 450
test148_1000_1_450, n, 1, 1000, 1027.122709, 0.022047, 0.028928, 9997, 10000, 1, 450
test149_1000_1_300, n, 1, 1000, 999.847326, 0.007141, 0.005518, 9998, 10000, 1, 300
test150_8000_1_50, n, 1, 8000, 7996.808803, 0.005051, 0.006847, 79966, 80000, 1, 50
test151_1000_1_50, n, 1, 1000, 997.651331, 0.012344, 0.007093, 9976, 10000, 1, 50
test152_4000_1_300, n, 1, 4000, -0.000000, 0.000000, 0.000000, 0, 40000, 1, 300
test153_8000_1_50, n, 1, 8000, 7995.628877, 0.003677, 0.002602, 79958, 80000, 1, 50
test154_4000_1_600, n, 1, 4000, -0.000000, 0.000000, 0.000000, 0, 40000, 1, 600
test155_600_1_100, n, 1, 600, 599.655521, 0.010904, 0.006322, 5996, 6000, 1, 100
test156_50_1_1, n, 1, 50, 49.994717, 0.006422, 0.009393, 499, 500, 1, 1
test157_4000_1_50, n, 1, 4000, 3998.486242, 0.003619, 0.002032, 39988, 40000, 1, 50
test158_1_1_300, n, 1, 1, 0.999400, 0.001441, 0.000708, 9, 10, 1, 300
test159_400_1_1, n, 1, 400, 398.673243, 0.017343, 0.013611, 3986, 4000, 1, 1
test160_10_1_300, n, 1, 10, 9.998711, 0.002029, 0.002015, 99, 100, 1, 300
test161_2000_1_600, n, 1, 2000, -0.000000, 0.000000, 0.000000, 0, 20000, 1, 600
test162_1_1_300, n, 1, 1, 0.999522, 0.001473, 0.000709, 9, 10, 1, 300
test163_50_1_450, n, 1, 50, 49.885223, 0.009824, 0.010235, 498, 500, 1, 450
test164_1_1_100, n, 1, 1, 0.999764, 0.000579, 0.000490, 9, 10, 1, 100
test165_2000_1_450, n, 1, 2000, -0.000000, 0.000000, 0.000000, 0, 20000, 1, 450
test166_1000_1_600, n, 1, 1000, -0.000000, 0.000000, 0.000000, 0, 10000, 1, 600
test167_10_1_450, n, 1, 10, 10.001232, 0.003194, 0.002734, 99, 100, 1, 450
test168_1000_1_1, n, 1, 1000, 996.302758, 0.018202, 0.013765, 9962, 10000, 1, 1
test169_400_1_300, n, 1, 400, 399.589982, 0.009354, 0.006400, 3995, 4000, 1, 300
test170_800_1_1, n, 1, 800, 797.537481, 0.018051, 0.013716, 7975, 8000, 1, 1
test171_800_1_100, n, 1, 800, 799.262790, 0.008273, 0.004899, 7992, 8000, 1, 100
test172_200_1_100, n, 1, 200, 199.691710, 0.015480, 0.013165, 1996, 2000, 1, 100
test173_400_1_50, n, 1, 400, 398.656761, 0.017135, 0.013579, 3986, 4000, 1, 50
test174_8000_1_100, n, 1, 8000, 7998.975469, 0.010666, 0.011286, 79986, 80000, 1, 100
test175_600_1_50, n, 1, 600, 598.334022, 0.019516, 0.011976, 5983, 6000, 1, 50
test176_4000_1_100, n, 1, 4000, 3997.176042, 0.004442, 0.003070, 39974, 40000, 1, 100
test177_200_1_600, n, 1, 200, 199.709291, 0.014105, 0.008227, 1996, 2000, 1, 600
test178_400_1_50, n, 1, 400, 398.762688, 0.017190, 0.013592, 3987, 4000, 1, 50
test179_600_1_100, n, 1, 600, 599.965785, 0.019025, 0.013337, 5999, 6000, 1, 100
test180_2000_1_100, n, 1, 2000, 1998.034910, 0.007036, 0.004013, 19981, 20000, 1, 100
test181_50_1_1, n, 1, 50, 49.999101, 0.005712, 0.008771, 499, 500, 1, 1
test182_8000_1_1, n, 1, 8000, 7987.981737, 0.015824, 0.006337, 79914, 80000, 1, 1
test183_200_1_50, n, 1, 200, 199.990722, 0.015457, 0.013216, 1999, 2000, 1, 50
test184_200_1_1, n, 1, 200, 199.784176, 0.015388, 0.013302, 1997, 2000, 1, 1
test185_800_1_300, n, 1, 800, 799.375169, 0.006588, 0.004457, 7993, 8000, 1, 300
test186_10_1_50, n, 1, 10, 9.999644, 0.000479, 0.000075, 99, 100, 1, 50
test187_800_1_450, n, 1, 800, 803.595857, 0.011258, 0.010478, 7972, 8000, 1, 450
test188_50_1_300, n, 1, 50, 49.980844, 0.008080, 0.009676, 499, 500, 1, 300
test189_4000_1_1, n, 1, 4000, 3992.099604, 0.022035, 0.013724, 39922, 40000, 1, 1
test190_1_1_100, n, 1, 1, 0.999858, 0.000576, 0.000483, 9, 10, 1, 100
test191_800_1_100, n, 1, 800, 798.703824, 0.008257, 0.004899, 7986, 8000, 1, 100
test192_800_1_50, n, 1, 800, 799.056264, 0.015113, 0.008823, 7990, 8000, 1, 50
test193_1_1_600, n, 1, 1, 0.998714, 0.005435, 0.002941, 9, 10, 1, 600
test194_1_1_50, n, 1, 1, 0.999808, 0.000521, 0.000512, 9, 10, 1, 50
test195_600_1_600, n, 1, 600, 623.925578, 0.019639, 0.040808, 5994, 6000, 1, 600
test196_1_1_300, n, 1, 1, 0.999451, 0.001491, 0.000702, 9, 10, 1, 300
test197_1000_1_300, n, 1, 1000, 997.953769, 0.006947, 0.005256, 9979, 10000, 1, 300
test198_1000_1_100, n, 1, 1000, 999.281006, 0.006718, 0.003946, 9993, 10000, 1, 100
test199_2000_1_100, n, 1, 2000, 1999.711535, 0.003819, 0.002392, 19998, 20000, 1, 100
test200_8000_1_600, n, 1, 8000, -0.000000, 0.000000, 0.000000, 0, 80000, 1, 600
test201_600_1_1, n, 1, 600, 597.840931, 0.017672, 0.013866, 5978, 6000, 1, 1
test202_1000_1_50, n, 1, 1000, 999.208301, 0.012292, 0.007020, 9992, 10000, 1, 50
test203_1000_1_1, n, 1, 1000, 997.856282, 0.018260, 0.013726, 9978, 10000, 1, 1
test204_800_1_50, n, 1, 800, 797.519899, 0.015098, 0.008904, 7975, 8000, 1, 50
test205_8000_1_600, n, 1, 8000, -0.000000, 0.000000, 0.000000, 0, 80000, 1, 600
test206_400_1_450, n, 1, 400, 399.880208, 0.009404, 0.006095, 3997, 4000, 1, 450
test207_50_1_100, n, 1, 50, 49.998210, 0.006039, 0.008867, 499, 500, 1, 100
test208_2000_1_300, n, 1, 2000, 924.326798, 0.012698, 0.029773, 10243, 20000, 1, 300
test209_2000_1_1, n, 1, 2000, 1991.382347, 0.019400, 0.013604, 19913, 20000, 1, 1
test210_800_1_600, n, 1, 800, -0.000000, 0.000000, 0.000000, 0, 8000, 1, 600
test211_600_1_450, n, 1, 600, 600.390455, 0.008323, 0.006304, 5996, 6000, 1, 450
test212_400_1_100, n, 1, 400, 399.956443, 0.017366, 0.013505, 3999, 4000, 1, 100
test213_10_1_1, n, 1, 10, 9.998807, 0.000439, 0.000068, 99, 100, 1, 1
test214_400_1_600, n, 1, 400, 399.643657, 0.009880, 0.007308, 3992, 4000, 1, 600
test215_1000_1_100, n, 1, 1000, 999.599568, 0.006691, 0.003912, 9996, 10000, 1, 100
test216_50_1_600, n, 1, 50, 50.004053, 0.011110, 0.010396, 499, 500, 1, 600
test217_50_1_50, n, 1, 50, 49.996522, 0.007363, 0.009936, 499, 500, 1, 50
test218_50_1_100, n, 1, 50, 49.998253, 0.006702, 0.009272, 499, 500, 1, 100
test219_200_1_1, n, 1, 200, 199.879766, 0.015487, 0.013345, 1998, 2000, 1, 1
test220_800_1_600, n, 1, 800, -0.000000, 0.000000, 0.000000, 0, 8000, 1, 600
test221_10_1_1, n, 1, 10, 9.999445, 0.000463, 0.000190, 99, 100, 1, 1
test222_400_1_50, n, 1, 400, 398.982878, 0.017199, 0.013591, 3989, 4000, 1, 50
test223_400_1_100, n, 1, 400, 399.963553, 0.017466, 0.013535, 3999, 4000, 1, 100
test224_10_1_50, n, 1, 10, 9.999669, 0.000445, 0.000174, 99, 100, 1, 50
test225_8000_1_100, n, 1, 8000, 7998.198518, 0.020420, 0.045160, 79979, 80000, 1, 100
test226_2000_1_100, n, 1, 2000, 1996.582058, 0.005297, 0.003632, 19967, 20000, 1, 100
test227_400_1_300, n, 1, 400, 399.256895, 0.011898, 0.007418, 3992, 4000, 1, 300
test228_10_1_450, n, 1, 10, 9.999838, 0.003201, 0.002747, 99, 100, 1, 450
test229_10_1_100, n, 1, 10, 9.998987, 0.000599, 0.000353, 99, 100, 1, 100
test230_10_1_600, n, 1, 10, 9.992509, 0.004790, 0.003620, 99, 100, 1, 600
test231_400_1_300, n, 1, 400, 399.868373, 0.011850, 0.007232, 3998, 4000, 1, 300
test232_1_1_1, n, 1, 1, 0.999836, 0.000354, 0.000139, 9, 10, 1, 1
test233_2000_1_100, n, 1, 2000, 1998.811908, 0.006567, 0.004047, 19989, 20000, 1, 100
test234_4000_1_600, n, 1, 4000, -0.000000, 0.000000, 0.000000, 0, 40000, 1, 600
test235_2000_1_100, n, 1, 2000, 1999.241794, 0.006585, 0.004028, 19993, 20000, 1, 100
test236_400_1_450, n, 1, 400, 399.745380, 0.007290, 0.005328, 3996, 4000, 1, 450
test237_2000_1_600, n, 1, 2000, -0.000000, 0.000000, 0.000000, 0, 20000, 1, 600
test238_4000_1_1, n, 1, 4000, 3995.994066, 0.022968, 0.013578, 39971, 40000, 1, 1
test239_1000_1_600, n, 1, 1000, -0.000000, 0.000000, 0.000000, 0, 10000, 1, 600
test240_50_1_450, n, 1, 50, 50.003284, 0.009482, 0.009876, 499, 500, 1, 450
test241_4000_1_100, n, 1, 4000, 3995.309478, 0.004310, 0.002903, 39965, 40000, 1, 100
test242_2000_1_450, n, 1, 2000, -0.000000, 0.000000, 0.000000, 0, 20000, 1, 450
test243_10_1_600, n, 1, 10, 9.991647, 0.004768, 0.003471, 99, 100, 1, 600
test244_600_1_50, n, 1, 600, 599.367132, 0.019589, 0.011964, 5993, 6000, 1, 50
test245_2000_1_600, n, 1, 2000, -0.000000, 0.000000, 0.000000, 0, 20000, 1, 600
test246_800_1_1, n, 1, 800, 799.992739, 0.018021, 0.013706, 7999, 8000, 1, 1
test247_4000_1_50, n, 1, 4000, 3999.417762, 0.003841, 0.002578, 39994, 40000, 1, 50
test248_200_1_100, n, 1, 200, 199.387606, 0.015483, 0.013248, 1993, 2000, 1, 100
test249_200_1_450, n, 1, 200, 199.685319, 0.016466, 0.010097, 1996, 2000, 1, 450
test250_8000_1_450, n, 1, 8000, -0.000000, 0.000000, 0.000000, 0, 80000, 1, 450
test251_400_1_600, n, 1, 400, 401.917149, 0.010607, 0.008045, 3997, 4000, 1, 600
test252_8000_1_1, n, 1, 8000, 7992.049514, 0.015849, 0.006416, 79950, 80000, 1, 1
test253_1_1_450, n, 1, 1, 0.999013, 0.002779, 0.001589, 9, 10, 1, 450
test254_10_1_50, n, 1, 10, 9.998802, 0.000478, 0.000080, 99, 100, 1, 50
test255_200_1_450, n, 1, 200, 199.615352, 0.016273, 0.009948, 1995, 2000, 1, 450
test256_400_1_100, n, 1, 400, 399.657540, 0.017340, 0.013560, 3996, 4000, 1, 100
test257_400_1_100, n, 1, 400, 398.962014, 0.017218, 0.013542, 3989, 4000, 1, 100
test258_10_1_50, n, 1, 10, 9.999426, 0.000484, 0.000078, 99, 100, 1, 50
test259_200_1_100, n, 1, 200, 199.991218, 0.015660, 0.013245, 1999, 2000, 1, 100
test260_1000_1_300, n, 1, 1000, 998.685022, 0.006632, 0.004975, 9990, 10000, 1, 300
test261_1_1_1, n, 1, 1, 0.999862, 0.000357, 0.000146, 9, 10, 1, 1
test262_800_1_300, n, 1, 800, 799.238829, 0.006415, 0.004643, 7991, 8000, 1, 300
test263_200_1_600, n, 1, 200, 199.912956, 0.013944, 0.008113, 1998, 2000, 1, 600
test264_200_1_50, n, 1, 200, 199.983330, 0.015572, 0.013360, 1999, 2000, 1, 50
test265_1000_1_450, n, 1, 1000, 1023.893463, 0.022337, 0.033491, 9979, 10000, 1, 450
test266_200_1_300, n, 1, 200, 199.576020, 0.011526, 0.007264, 1995, 2000, 1, 300
test267_400_1_1, n, 1, 400, 399.985536, 0.017372, 0.013615, 3999, 4000, 1, 1
test268_8000_1_600, n, 1, 8000, -0.000000, 0.000000, 0.000000, 0, 80000, 1, 600
test269_4000_1_300, n, 1, 4000, -0.000000, 0.000000, 0.000000, 0, 40000, 1, 300
test270_50_1_300, n, 1, 50, 49.880747, 0.008719, 0.010272, 498, 500, 1, 300
test271_800_1_300, n, 1, 800, 799.935569, 0.006048, 0.004493, 7999, 8000, 1, 300
test272_8000_1_300, n, 1, 8000, -0.000000, 0.000000, 0.000000, 0, 80000, 1, 300
test273_800_1_450, n, 1, 800, 808.209950, 0.011648, 0.011138, 7998, 8000, 1, 450
test274_50_1_600, n, 1, 50, 49.995543, 0.010555, 0.009975, 499, 500, 1, 600
test275_50_1_50, n, 1, 50, 49.998684, 0.005911, 0.008831, 499, 500, 1, 50
test276_4000_1_450, n, 1, 4000, -0.000000, 0.000000, 0.000000, 0, 40000, 1, 450
test277_800_1_300, n, 1, 800, 799.607225, 0.007260, 0.004972, 7995, 8000, 1, 300
test278_400_1_600, n, 1, 400, 401.786290, 0.010071, 0.007577, 3996, 4000, 1, 600
test279_800_1_50, n, 1, 800, 798.136662, 0.018021, 0.013690, 7981, 8000, 1, 50
test280_50_1_1, n, 1, 50, 49.998490, 0.006878, 0.009604, 499, 500, 1, 1
test281_2000_1_1, n, 1, 2000, 1999.363888, 0.019788, 0.013654, 19994, 20000, 1, 1
