name, version, nodes, throughput, goodput, mean, sd, rec, sent, batch_size, msg_size
batch_sizes_5_20_1000_4_1, 4, 4, 1000, 8.224358, 17.714918, 9.980843, 284, 20000, 1, 1
batch_sizes_5_3_800_4_50, 4, 4, 800, 240.673493, 10.365539, 6.689488, 8250, 16000, 50, 1
batch_sizes_5_11_4000_4_100, 4, 4, 4000, 314.970540, 15.134269, 9.268505, 10800, 80000, 100, 1
batch_sizes_5_2_50_4_300, 4, 4, 50, 50.000000, 0.258926, 0.041217, 1000, 1000, 300, 1
batch_sizes_5_13_800_4_450, 4, 4, 800, 755.687294, 0.944532, 0.217245, 16000, 16000, 450, 1
batch_sizes_5_7_1200_4_600, 4, 4, 1200, 750.222795, 5.366056, 3.395061, 24000, 24000, 600, 1
batch_sizes_5_4_1000_4_1000, 4, 4, 1000, 782.319650, 2.362320, 1.645404, 20000, 20000, 1000, 1
batch_sizes_5_0_800_4_2000, 4, 4, 800, 776.627003, 0.737933, 0.200882, 16000, 16000, 2000, 1
batch_sizes_5_1_10_4_2000, 4, 4, 10, 10.000000, 0.286895, 0.056162, 200, 200, 2000, 1
batch_sizes_5_5_4000_4_600, 4, 4, 4000, 610.658963, 14.427253, 8.807876, 20400, 80000, 600, 1
batch_sizes_5_6_1600_4_300, 4, 4, 1600, 603.252271, 9.562289, 6.327083, 20525, 32000, 300, 1
batch_sizes_5_8_1800_4_99999999, 4, 4, 1800, 584.669231, 5.993955, 4.992766, 11772, 36000, ∞, 1
batch_sizes_5_9_200_4_2000, 4, 4, 200, 200.000000, 0.324077, 0.116346, 4000, 4000, 2000, 1
batch_sizes_5_10_2000_4_300, 4, 4, 2000, 588.918026, 10.737594, 7.192091, 20100, 40000, 300, 1
batch_sizes_5_12_200_4_600, 4, 4, 200, 200.000000, 0.302919, 0.049543, 4000, 4000, 600, 1
batch_sizes_5_14_200_4_1000, 4, 4, 200, 200.000000, 0.304112, 0.043256, 4000, 4000, 1000, 1
batch_sizes_5_15_1400_4_2000, 4, 4, 1400, 546.533064, 9.241048, 6.584770, 18660, 28000, 2000, 1
batch_sizes_5_16_1800_4_99999999, 4, 4, 1800, 449.595727, 9.552590, 8.834984, 14250, 36000, ∞, 1
batch_sizes_5_17_600_4_2000, 4, 4, 600, 583.062266, 0.564425, 0.137234, 12000, 12000, 2000, 1
batch_sizes_5_18_1600_4_50, 4, 4, 1600, 231.534678, 13.287862, 8.499728, 7950, 32000, 50, 1
batch_sizes_5_19_3000_4_600, 4, 4, 3000, 666.591203, 12.827850, 7.950964, 22543, 60000, 600, 1
batch_sizes_5_21_10_4_600, 4, 4, 10, 10.000000, 0.291296, 0.091181, 200, 200, 600, 1
batch_sizes_5_22_1000_4_2000, 4, 4, 1000, 842.151499, 1.768991, 0.987437, 20000, 20000, 2000, 1
batch_sizes_5_23_600_4_450, 4, 4, 600, 594.277976, 0.570318, 0.116677, 12000, 12000, 450, 1
batch_sizes_5_24_1400_4_300, 4, 4, 1400, 629.021491, 8.016183, 5.400616, 21218, 28000, 300, 1
batch_sizes_5_25_800_4_2000, 4, 4, 800, 770.694734, 0.947211, 0.212097, 16000, 16000, 2000, 1
batch_sizes_5_26_1400_4_300, 4, 4, 1400, 589.554954, 8.940133, 5.733528, 20134, 28000, 300, 1
batch_sizes_5_27_50_4_300, 4, 4, 50, 50.000000, 0.282884, 0.115642, 1000, 1000, 300, 1
batch_sizes_5_28_1200_4_600, 4, 4, 1200, 768.894000, 4.703990, 3.242565, 24000, 24000, 600, 1
batch_sizes_5_29_400_4_1000, 4, 4, 400, 400.000000, 0.462901, 0.176818, 8000, 8000, 1000, 1
batch_sizes_5_30_1_4_99999999, 4, 4, 1, 1.000000, 0.406963, 0.050489, 20, 20, ∞, 1
batch_sizes_5_31_1800_4_1000, 4, 4, 1800, 688.200461, 10.511332, 6.432018, 23668, 36000, 1000, 1
batch_sizes_5_32_600_4_450, 4, 4, 600, 583.555857, 0.551922, 0.134789, 12000, 12000, 450, 1
batch_sizes_5_33_1600_4_1, 4, 4, 1600, 7.581711, 18.097756, 9.934921, 262, 32000, 1, 1
batch_sizes_5_34_1800_4_1000, 4, 4, 1800, 702.194174, 9.955301, 6.590844, 23974, 36000, 1000, 1
batch_sizes_5_35_400_4_600, 4, 4, 400, 400.000000, 0.456877, 0.157937, 8000, 8000, 600, 1
batch_sizes_5_36_100_4_1000, 4, 4, 100, 100.000000, 0.275457, 0.054392, 2000, 2000, 1000, 1
batch_sizes_5_37_2000_4_450, 4, 4, 2000, 663.797767, 10.742962, 6.769490, 22759, 40000, 450, 1
batch_sizes_5_38_100_4_99999999, 4, 4, 100, 100.000000, 0.283656, 0.080638, 2000, 2000, ∞, 1
batch_sizes_5_39_600_4_99999999, 4, 4, 600, 595.821322, 0.528696, 0.125459, 12000, 12000, ∞, 1
batch_sizes_5_40_1200_4_450, 4, 4, 1200, 743.127549, 4.941450, 3.435663, 24000, 24000, 450, 1
batch_sizes_5_41_1200_4_450, 4, 4, 1200, 706.647977, 6.186643, 4.041455, 23850, 24000, 450, 1
batch_sizes_5_42_3000_4_50, 4, 4, 3000, 220.805920, 14.598918, 9.393368, 7550, 60000, 50, 1
batch_sizes_5_43_1400_4_1, 4, 4, 1400, 7.672281, 18.018025, 9.934744, 265, 28000, 1, 1
batch_sizes_5_44_10_4_100, 4, 4, 10, 10.000000, 0.277281, 0.061811, 200, 200, 100, 1
batch_sizes_5_45_600_4_99999999, 4, 4, 600, 592.114140, 0.572005, 0.137707, 12000, 12000, ∞, 1
batch_sizes_5_46_1000_4_99999999, 4, 4, 1000, 883.522970, 1.537500, 0.681339, 20000, 20000, ∞, 1
batch_sizes_5_47_100_4_50, 4, 4, 100, 100.000000, 0.300463, 0.107704, 2000, 2000, 50, 1
batch_sizes_5_48_1_4_300, 4, 4, 1, 1.000000, 0.408964, 0.060657, 20, 20, 300, 1
batch_sizes_5_49_3000_4_300, 4, 4, 3000, 550.299841, 13.254773, 8.360708, 18600, 60000, 300, 1
batch_sizes_5_50_50_4_450, 4, 4, 50, 50.000000, 0.267113, 0.058048, 1000, 1000, 450, 1
batch_sizes_5_51_50_4_1, 4, 4, 50, 8.868804, 14.336644, 8.110064, 305, 1000, 1, 1
batch_sizes_5_52_100_4_1000, 4, 4, 100, 100.000000, 0.278104, 0.069351, 2000, 2000, 1000, 1
batch_sizes_5_53_1000_4_99999999, 4, 4, 1000, 833.386618, 2.070966, 1.263530, 20000, 20000, ∞, 1
batch_sizes_5_54_50_4_99999999, 4, 4, 50, 50.000000, 0.262820, 0.036846, 1000, 1000, ∞, 1
batch_sizes_5_55_1400_4_600, 4, 4, 1400, 743.190812, 6.959381, 4.883376, 25584, 28000, 600, 1
batch_sizes_5_56_50_4_450, 4, 4, 50, 50.000000, 0.257321, 0.028051, 1000, 1000, 450, 1
batch_sizes_5_57_100_4_1, 4, 4, 100, 8.606396, 15.868946, 9.131496, 297, 2000, 1, 1
batch_sizes_5_58_1_4_600, 4, 4, 1, 1.000000, 0.416408, 0.070227, 20, 20, 600, 1
batch_sizes_5_59_1_4_450, 4, 4, 1, 1.000000, 0.419850, 0.088608, 20, 20, 450, 1
batch_sizes_5_60_800_4_99999999, 4, 4, 800, 773.634419, 0.758628, 0.209411, 16000, 16000, ∞, 1
batch_sizes_5_61_1000_4_2000, 4, 4, 1000, 813.509000, 2.131041, 1.371889, 20000, 20000, 2000, 1
batch_sizes_5_62_2000_4_1, 4, 4, 2000, 7.619819, 17.873928, 10.104770, 264, 40000, 1, 1
batch_sizes_5_63_1200_4_600, 4, 4, 1200, 763.096060, 4.744541, 3.236676, 24000, 24000, 600, 1
batch_sizes_5_64_1600_4_1000, 4, 4, 1600, 690.146785, 8.851254, 6.079371, 23064, 32000, 1000, 1
batch_sizes_5_65_800_4_50, 4, 4, 800, 233.496284, 10.801775, 6.822163, 8050, 16000, 50, 1
batch_sizes_5_66_400_4_1, 4, 4, 400, 8.529353, 17.192556, 9.860599, 295, 8000, 1, 1
batch_sizes_5_67_1400_4_1, 4, 4, 1400, 7.435030, 18.141007, 9.876020, 257, 28000, 1, 1
batch_sizes_5_68_1_4_300, 4, 4, 1, 1.000000, 0.414869, 0.041792, 20, 20, 300, 1
batch_sizes_5_69_1400_4_300, 4, 4, 1400, 585.709302, 8.655757, 5.888290, 20167, 28000, 300, 1
batch_sizes_5_70_400_4_99999999, 4, 4, 400, 400.000000, 0.402473, 0.087835, 8000, 8000, ∞, 1
batch_sizes_5_71_1_4_600, 4, 4, 1, 1.000000, 0.412309, 0.136030, 20, 20, 600, 1
batch_sizes_5_72_1400_4_600, 4, 4, 1400, 767.087655, 6.699693, 4.618545, 26061, 28000, 600, 1
batch_sizes_5_73_50_4_50, 4, 4, 50, 50.000000, 0.296968, 0.158102, 1000, 1000, 50, 1
batch_sizes_5_74_50_4_1000, 4, 4, 50, 50.000000, 0.265557, 0.037212, 1000, 1000, 1000, 1
batch_sizes_5_75_200_4_600, 4, 4, 200, 200.000000, 0.319056, 0.086022, 4000, 4000, 600, 1
batch_sizes_5_76_100_4_2000, 4, 4, 100, 100.000000, 0.268177, 0.037391, 2000, 2000, 2000, 1
batch_sizes_5_77_100_4_100, 4, 4, 100, 100.000000, 0.282063, 0.070066, 2000, 2000, 100, 1
batch_sizes_5_78_50_4_2000, 4, 4, 50, 50.000000, 0.266702, 0.049000, 1000, 1000, 2000, 1
batch_sizes_5_79_100_4_300, 4, 4, 100, 100.000000, 0.273932, 0.046181, 2000, 2000, 300, 1
batch_sizes_5_80_1800_4_300, 4, 4, 1800, 601.533203, 9.875699, 6.675166, 20400, 36000, 300, 1
batch_sizes_5_81_3000_4_50, 4, 4, 3000, 218.567452, 15.429029, 9.130546, 7450, 60000, 50, 1
batch_sizes_5_82_2000_4_600, 4, 4, 2000, 730.101235, 10.200564, 6.494757, 24593, 40000, 600, 1
batch_sizes_5_83_1200_4_50, 4, 4, 1200, 235.450973, 12.585698, 7.810870, 8000, 24000, 50, 1
batch_sizes_5_84_100_4_99999999, 4, 4, 100, 100.000000, 0.280528, 0.081235, 2000, 2000, ∞, 1
batch_sizes_5_85_600_4_100, 4, 4, 600, 396.525938, 3.521333, 2.669747, 12000, 12000, 100, 1
batch_sizes_5_86_10_4_450, 4, 4, 10, 10.000000, 0.281122, 0.105802, 200, 200, 450, 1
batch_sizes_5_87_600_4_300, 4, 4, 600, 591.252906, 0.576452, 0.148420, 12000, 12000, 300, 1
batch_sizes_5_88_10_4_1000, 4, 4, 10, 10.000000, 0.267091, 0.032119, 200, 200, 1000, 1
batch_sizes_5_89_3000_4_600, 4, 4, 3000, 665.406393, 13.431567, 8.050508, 22543, 60000, 600, 1
batch_sizes_5_90_100_4_1000, 4, 4, 100, 100.000000, 0.293483, 0.098923, 2000, 2000, 1000, 1
batch_sizes_5_91_800_4_99999999, 4, 4, 800, 800.000000, 0.817923, 0.205172, 16000, 16000, ∞, 1
batch_sizes_5_92_1600_4_300, 4, 4, 1600, 578.318280, 9.951185, 6.242102, 19835, 32000, 300, 1
batch_sizes_5_93_1400_4_2000, 4, 4, 1400, 568.587866, 8.834554, 6.566229, 19144, 28000, 2000, 1
batch_sizes_5_94_400_4_2000, 4, 4, 400, 400.000000, 0.411925, 0.084461, 8000, 8000, 2000, 1
batch_sizes_5_95_1_4_600, 4, 4, 1, 1.000000, 0.432105, 0.106381, 20, 20, 600, 1
batch_sizes_5_96_200_4_99999999, 4, 4, 200, 200.000000, 0.311269, 0.091891, 4000, 4000, ∞, 1
batch_sizes_5_97_4000_4_100, 4, 4, 4000, 317.151023, 15.161285, 9.337488, 10800, 80000, 100, 1
batch_sizes_5_98_4000_4_600, 4, 4, 4000, 656.216853, 13.816009, 8.580572, 22271, 80000, 600, 1
batch_sizes_5_99_600_4_1, 4, 4, 600, 8.277914, 17.729051, 9.770319, 285, 12000, 1, 1
batch_sizes_5_100_3000_4_450, 4, 4, 3000, 640.064071, 12.887250, 8.058892, 21600, 60000, 450, 1
batch_sizes_5_101_1800_4_600, 4, 4, 1800, 727.634134, 9.365420, 6.243466, 24747, 36000, 600, 1
batch_sizes_5_102_1800_4_450, 4, 4, 1800, 693.777083, 9.258484, 6.370007, 23912, 36000, 450, 1
batch_sizes_5_103_800_4_600, 4, 4, 800, 775.448161, 0.761535, 0.183896, 16000, 16000, 600, 1
batch_sizes_5_104_4000_4_99999999, 4, 4, 4000, 274.978748, 14.790657, 12.401031, 8176, 80000, ∞, 1
batch_sizes_5_105_1000_4_50, 4, 4, 1000, 235.995754, 11.802885, 7.250524, 8050, 20000, 50, 1
batch_sizes_5_106_1_4_1000, 4, 4, 1, 1.000000, 0.406597, 0.110401, 20, 20, 1000, 1
batch_sizes_5_107_10_4_1, 4, 4, 10, 8.342242, 2.798466, 1.066011, 200, 200, 1, 1
batch_sizes_5_108_1_4_50, 4, 4, 1, 1.000000, 0.407859, 0.064797, 20, 20, 50, 1
batch_sizes_5_109_3000_4_1, 4, 4, 3000, 7.208200, 18.212348, 10.023165, 248, 60000, 1, 1
batch_sizes_5_110_3000_4_1000, 4, 4, 3000, 659.671488, 13.111227, 7.834881, 21894, 60000, 1000, 1
batch_sizes_5_111_4000_4_450, 4, 4, 4000, 610.720801, 14.065592, 8.707149, 20410, 80000, 450, 1
batch_sizes_5_112_1000_4_1000, 4, 4, 1000, 830.371726, 2.090385, 1.301464, 20000, 20000, 1000, 1
batch_sizes_5_113_200_4_300, 4, 4, 200, 200.000000, 0.305355, 0.061016, 4000, 4000, 300, 1
batch_sizes_5_114_1600_4_2000, 4, 4, 1600, 566.845684, 9.233093, 6.980976, 18630, 32000, 2000, 1
batch_sizes_5_115_4000_4_2000, 4, 4, 4000, 471.471359, 14.710888, 9.485104, 15948, 80000, 2000, 1
batch_sizes_5_116_2000_4_50, 4, 4, 2000, 227.181763, 13.895657, 8.912340, 7750, 40000, 50, 1
batch_sizes_5_117_10_4_2000, 4, 4, 10, 10.000000, 0.277468, 0.043647, 200, 200, 2000, 1
batch_sizes_5_118_2000_4_1000, 4, 4, 2000, 684.535842, 10.638716, 6.849292, 23273, 40000, 1000, 1
batch_sizes_5_119_3000_4_100, 4, 4, 3000, 321.935184, 14.375353, 9.002118, 11000, 60000, 100, 1
batch_sizes_5_120_200_4_50, 4, 4, 200, 200.000000, 0.301368, 0.066573, 4000, 4000, 50, 1
batch_sizes_5_121_1800_4_600, 4, 4, 1800, 728.625641, 9.474463, 6.046455, 24862, 36000, 600, 1
batch_sizes_5_122_1400_4_99999999, 4, 4, 1400, 592.030638, 6.363315, 5.819403, 16526, 28000, ∞, 1
batch_sizes_5_123_400_4_50, 4, 4, 400, 267.174174, 3.761635, 2.473254, 8000, 8000, 50, 1
batch_sizes_5_124_1800_4_300, 4, 4, 1800, 586.373792, 10.315169, 6.880863, 20100, 36000, 300, 1
batch_sizes_5_125_1200_4_2000, 4, 4, 1200, 571.596745, 7.274273, 5.308357, 18259, 24000, 2000, 1
batch_sizes_5_126_50_4_2000, 4, 4, 50, 50.000000, 0.257184, 0.036202, 1000, 1000, 2000, 1
batch_sizes_5_127_600_4_300, 4, 4, 600, 592.332342, 0.598475, 0.180472, 12000, 12000, 300, 1
batch_sizes_5_128_3000_4_50, 4, 4, 3000, 224.704169, 14.874925, 9.306035, 7750, 60000, 50, 1
batch_sizes_5_129_4000_4_50, 4, 4, 4000, 208.055912, 15.886536, 9.393080, 7150, 80000, 50, 1
batch_sizes_5_130_1800_4_1, 4, 4, 1800, 7.961501, 17.822964, 10.099933, 275, 36000, 1, 1
batch_sizes_5_131_4000_4_1000, 4, 4, 4000, 609.285101, 15.197596, 8.507224, 19969, 80000, 1000, 1
batch_sizes_5_132_2000_4_2000, 4, 4, 2000, 528.541557, 10.462640, 7.721166, 17558, 40000, 2000, 1
batch_sizes_5_133_10_4_100, 4, 4, 10, 10.000000, 0.275794, 0.081119, 200, 200, 100, 1
batch_sizes_5_134_1000_4_300, 4, 4, 1000, 664.137806, 3.753689, 2.743132, 20000, 20000, 300, 1
batch_sizes_5_135_1000_4_600, 4, 4, 1000, 880.152363, 1.331884, 0.608990, 20000, 20000, 600, 1
batch_sizes_5_136_600_4_100, 4, 4, 600, 426.053214, 2.693941, 2.021654, 12000, 12000, 100, 1
batch_sizes_5_137_100_4_50, 4, 4, 100, 100.000000, 0.275697, 0.068221, 2000, 2000, 50, 1
batch_sizes_5_138_1800_4_99999999, 4, 4, 1800, 512.950944, 7.690867, 6.627171, 12820, 36000, ∞, 1
batch_sizes_5_139_1600_4_450, 4, 4, 1600, 709.135331, 8.498081, 5.553267, 24078, 32000, 450, 1
batch_sizes_5_140_1800_4_50, 4, 4, 1800, 237.581508, 13.326446, 8.627788, 8200, 36000, 50, 1
batch_sizes_5_141_600_4_600, 4, 4, 600, 593.249754, 0.525076, 0.129304, 12000, 12000, 600, 1
batch_sizes_5_142_400_4_600, 4, 4, 400, 393.637169, 0.401645, 0.089406, 8000, 8000, 600, 1
batch_sizes_5_143_1400_4_600, 4, 4, 1400, 727.770093, 7.729082, 4.938947, 24576, 28000, 600, 1
batch_sizes_5_144_1600_4_99999999, 4, 4, 1600, 450.751983, 9.935284, 7.929412, 13269, 32000, ∞, 1
batch_sizes_5_145_800_4_50, 4, 4, 800, 242.644174, 10.039435, 6.877700, 8368, 16000, 50, 1
batch_sizes_5_146_1800_4_1, 4, 4, 1800, 8.023145, 17.629671, 10.107832, 276, 36000, 1, 1
batch_sizes_5_147_1000_4_450, 4, 4, 1000, 780.662847, 2.682466, 1.360908, 20000, 20000, 450, 1
batch_sizes_5_148_4000_4_1000, 4, 4, 4000, 618.361416, 14.976650, 8.756309, 20462, 80000, 1000, 1
batch_sizes_5_149_10_4_50, 4, 4, 10, 10.000000, 0.273456, 0.071581, 200, 200, 50, 1
