name, version, nodes, throughput, goodput, mean, sd, rec, sent, batch_size, msg_size
batch_sizes_2_36_2000_4_600, x, 4, 2000, 262.115935, 8.261556, 6.493533, 5957, 20000, 600, 1
batch_sizes_2_37_200_4_50, x, 4, 200, 142.446049, 1.318500, 1.129502, 2000, 2000, 50, 1
batch_sizes_2_38_800_4_100, x, 4, 800, 169.948756, 6.890659, 5.675038, 4063, 8000, 100, 1
batch_sizes_2_39_1500_4_99999999, x, 4, 1500, 254.978375, 7.035899, 4.595236, 3150, 15000, 99999999, 1
batch_sizes_2_40_2000_4_99999999, x, 4, 2000, 246.558035, 5.901917, 4.303693, 2549, 20000, 99999999, 1
batch_sizes_2_41_800_4_300, x, 4, 800, 268.754715, 5.596708, 4.936338, 6385, 8000, 300, 1
batch_sizes_2_42_100_4_300, x, 4, 100, 96.900374, 0.486163, 0.119939, 1000, 1000, 300, 1
batch_sizes_2_43_10_4_300, x, 4, 10, 10.566124, 0.355515, 0.096920, 100, 100, 300, 1
batch_sizes_2_44_1000_4_450, x, 4, 1000, 271.575643, 5.754137, 5.162879, 6319, 10000, 450, 1
batch_sizes_2_45_200_4_300, x, 4, 200, 188.323817, 0.697348, 0.229613, 2000, 2000, 300, 1
batch_sizes_2_46_4000_4_450, x, 4, 4000, 247.241815, 9.608213, 7.254550, 5850, 40000, 450, 1
batch_sizes_2_47_1500_4_1, x, 4, 1500, 5.819797, 12.047301, 6.907596, 141, 15000, 1, 1
batch_sizes_2_48_4000_4_99999999, x, 4, 4000, 287.108053, 5.011008, 2.076554, 1303, 40000, 99999999, 1
batch_sizes_2_49_4000_4_50, x, 4, 4000, 104.361692, 9.933771, 6.862338, 2450, 40000, 50, 1
batch_sizes_2_50_200_4_100, x, 4, 200, 190.866502, 0.684897, 0.206190, 2000, 2000, 100, 1
batch_sizes_2_51_50_4_600, x, 4, 50, 50.991736, 0.423483, 0.105206, 500, 500, 600, 1
batch_sizes_2_52_400_4_99999999, x, 4, 400, 338.416824, 1.130455, 0.496658, 4000, 4000, 99999999, 1
batch_sizes_2_53_2000_4_100, x, 4, 2000, 157.738540, 9.353806, 6.362045, 3737, 20000, 100, 1
batch_sizes_2_54_2000_4_450, x, 4, 2000, 252.154035, 8.197933, 6.551775, 6182, 20000, 450, 1
batch_sizes_2_55_600_4_300, x, 4, 600, 280.901363, 3.755826, 3.303764, 6000, 6000, 300, 1
batch_sizes_2_56_50_4_450, x, 4, 50, 48.811008, 0.383949, 0.082940, 500, 500, 450, 1
batch_sizes_2_57_200_4_450, x, 4, 200, 193.403158, 0.760222, 0.200909, 2000, 2000, 450, 1
batch_sizes_2_58_200_4_600, x, 4, 200, 182.101303, 0.699590, 0.267233, 2000, 2000, 600, 1
batch_sizes_2_59_1000_4_100, x, 4, 1000, 162.764037, 7.656466, 5.815974, 3900, 10000, 100, 1
batch_sizes_2_60_1500_4_1, x, 4, 1500, 6.041744, 11.649414, 7.066046, 147, 15000, 1, 1
batch_sizes_2_61_50_4_600, x, 4, 50, 49.501891, 0.411855, 0.083551, 500, 500, 600, 1
batch_sizes_2_62_10_4_1, x, 4, 10, 6.871537, 2.454600, 1.305185, 100, 100, 1, 1
batch_sizes_2_63_1_4_99999999, x, 4, 1, 1.137471, 0.497196, 0.092497, 10, 10, 99999999, 1
batch_sizes_2_64_2000_4_300, x, 4, 2000, 268.999016, 7.935471, 6.187373, 6000, 20000, 300, 1
batch_sizes_2_65_600_4_99999999, x, 4, 600, 310.657386, 3.220435, 2.541964, 6000, 6000, 99999999, 1
batch_sizes_2_66_1500_4_50, x, 4, 1500, 108.010498, 8.895732, 6.706799, 2633, 15000, 50, 1
batch_sizes_2_67_100_4_450, x, 4, 100, 98.724880, 0.512241, 0.114453, 1000, 1000, 450, 1
batch_sizes_2_68_800_4_99999999, x, 4, 800, 333.405303, 5.768515, 4.754517, 7223, 8000, 99999999, 1
batch_sizes_2_69_200_4_450, x, 4, 200, 194.870289, 0.726602, 0.250046, 2000, 2000, 450, 1
batch_sizes_2_70_50_4_300, x, 4, 50, 50.172243, 0.395080, 0.076430, 500, 500, 300, 1
batch_sizes_2_71_400_4_450, x, 4, 400, 333.075665, 1.262474, 0.596462, 4000, 4000, 450, 1
batch_sizes_2_72_600_4_450, x, 4, 600, 308.498231, 2.925930, 2.568681, 6000, 6000, 450, 1
batch_sizes_2_73_10_4_450, x, 4, 10, 10.438104, 0.369601, 0.118746, 100, 100, 450, 1
batch_sizes_2_74_4000_4_100, x, 4, 4000, 157.215033, 9.434780, 7.137381, 3800, 40000, 100, 1
batch_sizes_2_75_1_4_450, x, 4, 1, 1.133842, 0.527533, 0.182618, 10, 10, 450, 1
batch_sizes_2_76_50_4_450, x, 4, 50, 51.063066, 0.437088, 0.102641, 500, 500, 450, 1
batch_sizes_2_77_4000_4_450, x, 4, 4000, 242.428836, 9.802590, 6.904301, 5472, 40000, 450, 1
batch_sizes_2_78_1000_4_50, x, 4, 1000, 111.621919, 8.521730, 6.172143, 2650, 10000, 50, 1
batch_sizes_2_79_1_4_99999999, x, 4, 1, 1.111819, 0.539430, 0.217554, 10, 10, 99999999, 1
batch_sizes_2_80_100_4_1, x, 4, 100, 6.293565, 10.910556, 6.448749, 152, 1000, 1, 1
batch_sizes_2_81_10_4_50, x, 4, 10, 10.366952, 0.361304, 0.078678, 100, 100, 50, 1
batch_sizes_2_82_1000_4_300, x, 4, 1000, 273.410362, 6.057306, 5.281688, 6388, 10000, 300, 1
batch_sizes_2_83_10_4_99999999, x, 4, 10, 10.451590, 0.392971, 0.154199, 100, 100, 99999999, 1
batch_sizes_2_84_800_4_99999999, x, 4, 800, 312.755000, 5.468378, 4.794266, 6599, 8000, 99999999, 1
batch_sizes_2_85_1_4_450, x, 4, 1, 1.136837, 0.546173, 0.207601, 10, 10, 450, 1
batch_sizes_2_86_50_4_50, x, 4, 50, 50.552592, 0.404180, 0.082578, 500, 500, 50, 1
batch_sizes_2_87_4000_4_300, x, 4, 4000, 249.817713, 9.080862, 6.895800, 6000, 40000, 300, 1
batch_sizes_2_88_100_4_99999999, x, 4, 100, 98.126281, 0.500384, 0.133885, 1000, 1000, 99999999, 1
batch_sizes_2_89_1000_4_100, x, 4, 1000, 160.662523, 7.389971, 5.956355, 3916, 10000, 100, 1
batch_sizes_2_90_1_4_600, x, 4, 1, 1.114917, 0.498766, 0.201731, 10, 10, 600, 1
batch_sizes_2_91_600_4_1, x, 4, 600, 5.943900, 11.907214, 6.717159, 142, 6000, 1, 1
batch_sizes_2_92_10_4_300, x, 4, 10, 10.185468, 0.345014, 0.058205, 100, 100, 300, 1
batch_sizes_2_93_10_4_450, x, 4, 10, 10.744934, 0.362393, 0.145181, 100, 100, 450, 1
batch_sizes_2_94_4000_4_300, x, 4, 4000, 265.345813, 9.009671, 6.919972, 6300, 40000, 300, 1
batch_sizes_2_95_1_4_300, x, 4, 1, 1.136098, 0.479300, 0.088091, 10, 10, 300, 1
batch_sizes_2_96_1_4_300, x, 4, 1, 1.110359, 0.469823, 0.061530, 10, 10, 300, 1
batch_sizes_2_97_400_4_300, x, 4, 400, 324.271312, 1.207191, 0.607925, 4000, 4000, 300, 1
batch_sizes_2_98_4000_4_450, x, 4, 4000, 248.879039, 9.505149, 6.635648, 5400, 40000, 450, 1
batch_sizes_2_99_600_4_450, x, 4, 600, 283.138950, 3.791742, 3.135498, 6000, 6000, 450, 1
batch_sizes_2_100_4000_4_1, x, 4, 4000, 5.505757, 12.349761, 6.946468, 133, 40000, 1, 1
batch_sizes_2_101_1_4_1, x, 4, 1, 1.141327, 0.517120, 0.139312, 10, 10, 1, 1
batch_sizes_2_102_100_4_450, x, 4, 100, 97.291723, 0.509043, 0.127267, 1000, 1000, 450, 1
batch_sizes_2_103_200_4_99999999, x, 4, 200, 187.510671, 0.732921, 0.225383, 2000, 2000, 99999999, 1
batch_sizes_2_104_1_4_600, x, 4, 1, 1.144591, 0.499968, 0.090808, 10, 10, 600, 1
batch_sizes_2_105_4000_4_300, x, 4, 4000, 262.492393, 8.773488, 6.630414, 6000, 40000, 300, 1
batch_sizes_2_106_100_4_1, x, 4, 100, 6.412049, 10.634861, 6.532393, 156, 1000, 1, 1
batch_sizes_2_107_1000_4_50, x, 4, 1000, 107.669369, 8.446297, 6.183357, 2550, 10000, 50, 1
batch_sizes_2_108_200_4_600, x, 4, 200, 189.003087, 0.677926, 0.228258, 2000, 2000, 600, 1
batch_sizes_2_109_400_4_1, x, 4, 400, 5.928651, 11.966622, 6.716340, 143, 4000, 1, 1
batch_sizes_2_110_2000_4_50, x, 4, 2000, 108.383485, 8.783142, 6.642843, 2550, 20000, 50, 1
batch_sizes_2_111_1_4_1, x, 4, 1, 1.122436, 0.508480, 0.153803, 10, 10, 1, 1
batch_sizes_2_112_1500_4_600, x, 4, 1500, 249.778227, 7.657135, 6.324143, 5970, 15000, 600, 1
batch_sizes_2_113_400_4_450, x, 4, 400, 346.781912, 1.205966, 0.459576, 4000, 4000, 450, 1
batch_sizes_2_114_1_4_450, x, 4, 1, 1.096057, 0.423652, 0.067998, 10, 10, 450, 1
batch_sizes_2_115_2000_4_450, x, 4, 2000, 246.141313, 8.048367, 6.280757, 5605, 20000, 450, 1
batch_sizes_2_116_1000_4_99999999, x, 4, 1000, 287.724769, 6.131894, 4.882719, 5107, 10000, 99999999, 1
batch_sizes_2_117_600_4_100, x, 4, 600, 169.584300, 5.953022, 5.236043, 4100, 6000, 100, 1
batch_sizes_2_118_1500_4_1, x, 4, 1500, 5.967042, 12.092836, 6.822059, 142, 15000, 1, 1
batch_sizes_2_119_2000_4_300, x, 4, 2000, 258.764420, 8.047100, 6.629762, 6213, 20000, 300, 1
batch_sizes_2_120_800_4_100, x, 4, 800, 165.464389, 6.867965, 5.739287, 3998, 8000, 100, 1
batch_sizes_2_121_50_4_600, x, 4, 50, 52.465672, 0.434710, 0.114640, 500, 500, 600, 1
batch_sizes_2_122_100_4_300, x, 4, 100, 98.606647, 0.494263, 0.110693, 1000, 1000, 300, 1
batch_sizes_2_123_1000_4_50, x, 4, 1000, 110.204682, 8.416902, 6.273130, 2650, 10000, 50, 1
batch_sizes_2_124_800_4_450, x, 4, 800, 269.974583, 5.435402, 4.770982, 6247, 8000, 450, 1
batch_sizes_2_125_100_4_450, x, 4, 100, 100.274700, 0.527895, 0.126367, 1000, 1000, 450, 1
batch_sizes_2_126_2000_4_300, x, 4, 2000, 262.236168, 7.691081, 6.044691, 6220, 20000, 300, 1
batch_sizes_2_127_10_4_600, x, 4, 10, 10.364212, 0.324703, 0.066050, 100, 100, 600, 1
batch_sizes_2_128_2000_4_99999999, x, 4, 2000, 297.186837, 4.994850, 2.890552, 2290, 20000, 99999999, 1
batch_sizes_2_129_10_4_99999999, x, 4, 10, 10.244769, 0.348660, 0.099911, 100, 100, 99999999, 1
batch_sizes_2_130_50_4_99999999, x, 4, 50, 51.240329, 0.406970, 0.092492, 500, 500, 99999999, 1
batch_sizes_2_131_200_4_1, x, 4, 200, 6.090614, 11.316728, 6.684470, 149, 2000, 1, 1
batch_sizes_2_132_100_4_50, x, 4, 100, 98.878022, 0.495561, 0.123604, 1000, 1000, 50, 1
batch_sizes_2_133_50_4_99999999, x, 4, 50, 50.841290, 0.393482, 0.076024, 500, 500, 99999999, 1
batch_sizes_2_134_1000_4_600, x, 4, 1000, 257.394293, 7.059504, 5.663371, 6079, 10000, 600, 1
batch_sizes_2_135_100_4_50, x, 4, 100, 103.215689, 0.537721, 0.144864, 1000, 1000, 50, 1
batch_sizes_2_136_4000_4_600, x, 4, 4000, 230.629012, 10.152373, 6.996165, 5400, 40000, 600, 1
batch_sizes_2_137_200_4_50, x, 4, 200, 143.304423, 1.221325, 1.065569, 2000, 2000, 50, 1
batch_sizes_2_138_400_4_50, x, 4, 400, 112.180829, 6.329957, 4.991576, 2700, 4000, 50, 1
batch_sizes_2_139_2000_4_100, x, 4, 2000, 164.141853, 8.643637, 6.493939, 3900, 20000, 100, 1
batch_sizes_2_140_200_4_300, x, 4, 200, 183.470038, 0.685918, 0.231046, 2000, 2000, 300, 1
batch_sizes_2_141_1000_4_99999999, x, 4, 1000, 285.694159, 7.032880, 6.168498, 5993, 10000, 99999999, 1
batch_sizes_2_142_400_4_450, x, 4, 400, 334.112606, 1.212430, 0.529268, 4000, 4000, 450, 1
batch_sizes_2_143_2000_4_100, x, 4, 2000, 161.925687, 8.960028, 6.694069, 3900, 20000, 100, 1
batch_sizes_2_144_200_4_100, x, 4, 200, 182.565840, 0.684419, 0.207637, 2000, 2000, 100, 1
batch_sizes_2_145_100_4_600, x, 4, 100, 100.818386, 0.539627, 0.132428, 1000, 1000, 600, 1
batch_sizes_2_146_2000_4_600, x, 4, 2000, 255.104616, 9.263645, 6.200939, 5633, 20000, 600, 1
batch_sizes_2_147_600_4_50, x, 4, 600, 106.484303, 7.645316, 5.605873, 2566, 6000, 50, 1
batch_sizes_2_148_400_4_300, x, 4, 400, 334.768510, 1.179139, 0.551008, 4000, 4000, 300, 1
batch_sizes_2_149_200_4_1, x, 4, 200, 5.980513, 11.601707, 6.628125, 144, 2000, 1, 1
batch_sizes_2_150_100_4_100, x, 4, 100, 96.871263, 0.512309, 0.134726, 1000, 1000, 100, 1
batch_sizes_2_151_4000_4_50, x, 4, 4000, 104.768636, 10.590399, 6.993933, 2500, 40000, 50, 1
batch_sizes_2_152_400_4_99999999, x, 4, 400, 337.356968, 1.220160, 0.614179, 4000, 4000, 99999999, 1
batch_sizes_2_153_10_4_600, x, 4, 10, 10.182346, 0.362451, 0.081814, 100, 100, 600, 1
batch_sizes_2_154_1500_4_600, x, 4, 1500, 268.231976, 7.078782, 5.620322, 5836, 15000, 600, 1
batch_sizes_2_155_10_4_300, x, 4, 10, 10.252362, 0.351148, 0.071403, 100, 100, 300, 1
batch_sizes_2_156_800_4_1, x, 4, 800, 6.010320, 11.859036, 6.822195, 146, 8000, 1, 1
batch_sizes_2_157_400_4_50, x, 4, 400, 108.162442, 6.224316, 5.059479, 2610, 4000, 50, 1
batch_sizes_2_158_800_4_600, x, 4, 800, 279.274647, 5.291227, 4.348977, 6156, 8000, 600, 1
batch_sizes_2_159_1500_4_100, x, 4, 1500, 165.557300, 8.160603, 6.098581, 3831, 15000, 100, 1
batch_sizes_2_160_1500_4_99999999, x, 4, 1500, 221.893435, 6.736974, 5.497274, 3443, 15000, 99999999, 1
batch_sizes_2_161_10_4_600, x, 4, 10, 10.444600, 0.336363, 0.067231, 100, 100, 600, 1
batch_sizes_2_162_50_4_50, x, 4, 50, 49.502270, 0.409996, 0.084032, 500, 500, 50, 1
batch_sizes_2_163_600_4_600, x, 4, 600, 299.358995, 3.611920, 2.693238, 6000, 6000, 600, 1
batch_sizes_2_164_400_4_50, x, 4, 400, 111.036941, 5.914638, 5.025407, 2709, 4000, 50, 1
batch_sizes_2_165_2000_4_1, x, 4, 2000, 5.905568, 11.729024, 7.002205, 143, 20000, 1, 1
batch_sizes_2_166_1_4_100, x, 4, 1, 1.219576, 0.566971, 0.233782, 10, 10, 100, 1
batch_sizes_2_167_400_4_600, x, 4, 400, 342.965519, 1.204604, 0.509084, 4000, 4000, 600, 1
batch_sizes_2_168_1000_4_300, x, 4, 1000, 262.185143, 6.135081, 5.429954, 6414, 10000, 300, 1
batch_sizes_2_169_1500_4_450, x, 4, 1500, 251.856069, 8.677843, 6.387712, 5850, 15000, 450, 1
batch_sizes_2_170_1_4_50, x, 4, 1, 1.103268, 0.437314, 0.060441, 10, 10, 50, 1
batch_sizes_2_171_1000_4_1, x, 4, 1000, 5.854575, 11.656533, 6.944113, 143, 10000, 1, 1
batch_sizes_2_172_1000_4_1, x, 4, 1000, 6.100129, 11.486001, 6.985611, 149, 10000, 1, 1
batch_sizes_2_173_1500_4_300, x, 4, 1500, 254.228893, 7.668922, 5.945616, 6071, 15000, 300, 1
batch_sizes_2_174_2000_4_99999999, x, 4, 2000, 237.328884, 3.988381, 3.165355, 2295, 20000, 99999999, 1
batch_sizes_2_175_100_4_300, x, 4, 100, 97.558794, 0.521965, 0.135259, 1000, 1000, 300, 1
batch_sizes_2_176_800_4_50, x, 4, 800, 112.513342, 7.756659, 5.896645, 2650, 8000, 50, 1
batch_sizes_2_177_200_4_300, x, 4, 200, 190.333828, 0.712916, 0.236929, 2000, 2000, 300, 1
batch_sizes_2_178_1000_4_450, x, 4, 1000, 265.974360, 6.309943, 5.308505, 6335, 10000, 450, 1
batch_sizes_2_179_1_4_50, x, 4, 1, 1.146369, 0.484307, 0.102602, 10, 10, 50, 1
batch_sizes_2_180_4000_4_50, x, 4, 4000, 102.912745, 9.586896, 7.052423, 2500, 40000, 50, 1
batch_sizes_2_181_2000_4_600, x, 4, 2000, 246.005634, 8.435508, 6.384463, 5758, 20000, 600, 1
batch_sizes_2_182_800_4_1, x, 4, 800, 6.224478, 11.468306, 6.980575, 151, 8000, 1, 1
batch_sizes_2_183_1500_4_100, x, 4, 1500, 160.149878, 8.616924, 6.231152, 3794, 15000, 100, 1
batch_sizes_2_184_400_4_1, x, 4, 400, 6.295567, 11.828884, 6.676058, 149, 4000, 1, 1
batch_sizes_2_185_100_4_99999999, x, 4, 100, 99.761076, 0.638462, 0.213380, 1000, 1000, 99999999, 1
batch_sizes_2_186_1500_4_450, x, 4, 1500, 250.344927, 7.990326, 6.456138, 6081, 15000, 450, 1
batch_sizes_2_187_4000_4_99999999, x, 4, 4000, 39221.117819, 5.679394, 0.040371, 510, 40000, 99999999, 1
batch_sizes_2_188_1_4_100, x, 4, 1, 1.090423, 0.461497, 0.097020, 10, 10, 100, 1
batch_sizes_2_189_4000_4_100, x, 4, 4000, 155.670741, 9.620350, 6.692056, 3600, 40000, 100, 1
batch_sizes_2_190_600_4_50, x, 4, 600, 109.963284, 7.130223, 5.639144, 2663, 6000, 50, 1
batch_sizes_2_191_600_4_600, x, 4, 600, 312.660298, 3.470509, 2.691998, 6000, 6000, 600, 1
batch_sizes_2_192_100_4_600, x, 4, 100, 95.882128, 0.466568, 0.105520, 1000, 1000, 600, 1
batch_sizes_2_193_4000_4_600, x, 4, 4000, 241.623396, 9.682013, 6.773095, 5280, 40000, 600, 1
batch_sizes_2_194_1000_4_600, x, 4, 1000, 285.483708, 5.400243, 4.922389, 6536, 10000, 600, 1
batch_sizes_2_195_1000_4_1, x, 4, 1000, 5.929084, 11.796140, 6.890407, 144, 10000, 1, 1
batch_sizes_2_196_1500_4_99999999, x, 4, 1500, 248.154541, 6.010546, 5.373623, 3951, 15000, 99999999, 1
batch_sizes_2_197_50_4_100, x, 4, 50, 50.368100, 0.431755, 0.115583, 500, 500, 100, 1
batch_sizes_2_198_800_4_1, x, 4, 800, 6.051555, 11.513279, 6.967262, 149, 8000, 1, 1
batch_sizes_2_199_2000_4_1, x, 4, 2000, 5.771628, 12.238117, 6.878132, 139, 20000, 1, 1
batch_sizes_2_200_600_4_50, x, 4, 600, 111.650761, 7.077748, 5.683373, 2650, 6000, 50, 1
batch_sizes_2_201_1000_4_450, x, 4, 1000, 251.849285, 7.192293, 5.352696, 6018, 10000, 450, 1
batch_sizes_2_202_1000_4_99999999, x, 4, 1000, 227.497005, 7.331526, 6.621750, 5426, 10000, 99999999, 1
batch_sizes_2_203_10_4_50, x, 4, 10, 10.592504, 0.377652, 0.118610, 100, 100, 50, 1
batch_sizes_2_204_100_4_100, x, 4, 100, 96.898983, 0.503564, 0.132936, 1000, 1000, 100, 1
batch_sizes_2_205_50_4_450, x, 4, 50, 50.003075, 0.455135, 0.152116, 500, 500, 450, 1
batch_sizes_2_206_600_4_300, x, 4, 600, 279.942244, 3.817685, 3.422717, 6000, 6000, 300, 1
batch_sizes_2_207_1000_4_600, x, 4, 1000, 267.406066, 6.255565, 5.252650, 6242, 10000, 600, 1
batch_sizes_2_208_800_4_50, x, 4, 800, 111.917643, 8.178841, 6.127056, 2700, 8000, 50, 1
batch_sizes_2_209_800_4_99999999, x, 4, 800, 294.914740, 6.961245, 5.600764, 6860, 8000, 99999999, 1
batch_sizes_2_210_800_4_50, x, 4, 800, 107.117207, 7.859919, 5.857276, 2618, 8000, 50, 1
batch_sizes_2_211_10_4_50, x, 4, 10, 10.308170, 0.351420, 0.072522, 100, 100, 50, 1
batch_sizes_2_212_200_4_99999999, x, 4, 200, 183.354769, 0.669093, 0.217646, 2000, 2000, 99999999, 1
batch_sizes_2_213_50_4_1, x, 4, 50, 6.266235, 10.064232, 6.099103, 152, 500, 1, 1
batch_sizes_2_214_100_4_50, x, 4, 100, 98.397265, 0.549090, 0.130503, 1000, 1000, 50, 1
batch_sizes_2_215_600_4_300, x, 4, 600, 262.344852, 4.586756, 3.733021, 6000, 6000, 300, 1
batch_sizes_2_216_50_4_100, x, 4, 50, 49.915086, 0.439083, 0.103858, 500, 500, 100, 1
batch_sizes_2_217_2000_4_50, x, 4, 2000, 101.260612, 9.424930, 6.650844, 2439, 20000, 50, 1
batch_sizes_2_218_600_4_100, x, 4, 600, 158.535442, 6.169998, 5.082028, 3815, 6000, 100, 1
batch_sizes_2_219_50_4_100, x, 4, 50, 50.249973, 0.414562, 0.075493, 500, 500, 100, 1
batch_sizes_2_220_1500_4_450, x, 4, 1500, 253.950635, 7.965435, 6.341080, 6136, 15000, 450, 1
batch_sizes_2_221_600_4_1, x, 4, 600, 5.736776, 12.071209, 6.875683, 139, 6000, 1, 1
batch_sizes_2_222_200_4_450, x, 4, 200, 199.107512, 0.775123, 0.224644, 2000, 2000, 450, 1
batch_sizes_2_223_100_4_99999999, x, 4, 100, 103.880629, 0.559038, 0.148604, 1000, 1000, 99999999, 1
batch_sizes_2_224_2000_4_50, x, 4, 2000, 104.270207, 9.602969, 6.572043, 2450, 20000, 50, 1
batch_sizes_2_225_1_4_50, x, 4, 1, 1.153540, 0.504638, 0.130878, 10, 10, 50, 1
batch_sizes_2_226_10_4_100, x, 4, 10, 10.613883, 0.364533, 0.092131, 100, 100, 100, 1
batch_sizes_2_227_50_4_99999999, x, 4, 50, 51.105458, 0.440877, 0.105904, 500, 500, 99999999, 1
batch_sizes_2_228_4000_4_1, x, 4, 4000, 5.396728, 12.646749, 6.896760, 129, 40000, 1, 1
batch_sizes_2_229_10_4_99999999, x, 4, 10, 10.082384, 0.362482, 0.061796, 100, 100, 99999999, 1
batch_sizes_2_230_100_4_1, x, 4, 100, 6.012962, 11.142667, 6.403748, 144, 1000, 1, 1
batch_sizes_2_231_4000_4_99999999, x, 4, 4000, 36262.027450, 7.683723, 0.026377, 333, 40000, 99999999, 1
batch_sizes_2_232_400_4_600, x, 4, 400, 342.321748, 1.364932, 0.672427, 4000, 4000, 600, 1
batch_sizes_2_233_800_4_450, x, 4, 800, 259.167678, 5.959869, 4.683467, 5692, 8000, 450, 1
batch_sizes_2_234_50_4_50, x, 4, 50, 50.300899, 0.423621, 0.086045, 500, 500, 50, 1
batch_sizes_2_235_1_4_99999999, x, 4, 1, 1.155724, 0.532684, 0.126515, 10, 10, 99999999, 1
batch_sizes_2_236_1000_4_300, x, 4, 1000, 261.499780, 6.700527, 5.431336, 6215, 10000, 300, 1
batch_sizes_2_237_1500_4_300, x, 4, 1500, 265.840447, 7.579244, 5.964597, 6000, 15000, 300, 1
batch_sizes_2_238_100_4_100, x, 4, 100, 101.066218, 0.571532, 0.170695, 1000, 1000, 100, 1
batch_sizes_2_239_10_4_100, x, 4, 10, 10.252517, 0.389290, 0.133718, 100, 100, 100, 1
batch_sizes_2_240_1500_4_100, x, 4, 1500, 158.812740, 8.745556, 6.341960, 3800, 15000, 100, 1
