name, version, nodes, throughput, goodput, mean, sd, rec, sent, batch_size, msg_size
27xablation4_0_800_4_300, 4, 4, 800, 328.831032, 7.227107, 4.158189, 7800, 8000, 300, 1
27xablation4_1_2000_4_300, 4, 4, 2000, 318.638682, 9.890685, 5.929885, 7500, 20000, 300, 1
27xablation4_2_1200_4_300, 4, 4, 1200, 330.287605, 8.319557, 5.334658, 8100, 12000, 300, 1
27xablation4_3_600_4_300, 4, 4, 600, 352.190615, 3.384663, 1.972370, 6000, 6000, 300, 1
27xablation4_4_1600_4_300, 4, 4, 1600, 321.871932, 9.195347, 5.711755, 7699, 16000, 300, 1
27xablation4_5_3000_4_300, 4, 4, 3000, 307.434302, 10.519451, 6.487041, 7200, 30000, 300, 1
27xablation4_6_50_4_300, 4, 4, 50, 50.000000, 0.315332, 0.104644, 500, 500, 300, 1
27xablation4_7_1800_4_300, 4, 4, 1800, 323.883986, 9.573628, 5.888287, 7800, 18000, 300, 1
27xablation4_8_1200_4_300, 4, 4, 1200, 322.737717, 8.592670, 5.163711, 7800, 12000, 300, 1
27xablation4_9_2000_4_300, 4, 4, 2000, 309.106704, 10.184981, 6.204090, 7500, 20000, 300, 1
27xablation4_10_1800_4_300, 4, 4, 1800, 319.610008, 9.592800, 6.012120, 7731, 18000, 300, 1
27xablation4_11_1400_4_300, 4, 4, 1400, 317.060854, 9.413086, 5.302892, 7500, 14000, 300, 1
27xablation4_12_1400_4_300, 4, 4, 1400, 319.128832, 8.944104, 5.685292, 7800, 14000, 300, 1
27xablation4_13_800_4_300, 4, 4, 800, 326.747582, 6.638723, 4.237117, 7947, 8000, 300, 1
27xablation4_14_1600_4_300, 4, 4, 1600, 315.361054, 9.357828, 5.728940, 7500, 16000, 300, 1
27xablation4_15_1600_4_300, 4, 4, 1600, 309.572936, 9.800834, 5.666081, 7500, 16000, 300, 1
27xablation4_16_600_4_300, 4, 4, 600, 361.882221, 3.314202, 1.861896, 6000, 6000, 300, 1
27xablation4_17_3000_4_300, 4, 4, 3000, 305.533322, 10.550575, 6.401511, 7200, 30000, 300, 1
27xablation4_18_200_4_300, 4, 4, 200, 199.400009, 0.435263, 0.084138, 2000, 2000, 300, 1
27xablation4_19_4000_4_300, 4, 4, 4000, 296.485942, 10.969114, 6.621261, 6900, 40000, 300, 1
27xablation4_20_100_4_300, 4, 4, 100, 100.000000, 0.328979, 0.083828, 1000, 1000, 300, 1
27xablation4_21_100_4_300, 4, 4, 100, 100.000000, 0.345229, 0.090266, 1000, 1000, 300, 1
27xablation4_22_200_4_300, 4, 4, 200, 200.000000, 0.415497, 0.096038, 2000, 2000, 300, 1
27xablation4_23_10_4_300, 4, 4, 10, 10.000000, 0.322074, 0.101857, 100, 100, 300, 1
27xablation4_24_100_4_300, 4, 4, 100, 100.000000, 0.348551, 0.105688, 1000, 1000, 300, 1
27xablation4_25_1000_4_300, 4, 4, 1000, 314.004045, 7.957638, 4.858466, 7500, 10000, 300, 1
27xablation4_26_3000_4_300, 4, 4, 3000, 304.763511, 10.932547, 6.442946, 7200, 30000, 300, 1
27xablation4_27_2000_4_300, 4, 4, 2000, 303.719350, 10.560394, 5.935712, 7050, 20000, 300, 1
27xablation4_28_200_4_300, 4, 4, 200, 200.000000, 0.395615, 0.047096, 2000, 2000, 300, 1
27xablation4_29_4000_4_300, 4, 4, 4000, 289.714817, 11.529987, 6.639001, 6900, 40000, 300, 1
27xablation4_30_1000_4_300, 4, 4, 1000, 314.641029, 7.996993, 4.874620, 7659, 10000, 300, 1
27xablation4_31_800_4_300, 4, 4, 800, 317.631744, 7.106999, 4.245659, 7753, 8000, 300, 1
27xablation4_32_4000_4_300, 4, 4, 4000, 289.350549, 11.404935, 6.828640, 6900, 40000, 300, 1
27xablation4_33_400_4_300, 4, 4, 400, 398.054032, 0.948346, 0.120004, 4000, 4000, 300, 1
27xablation4_34_1_4_300, 4, 4, 1, 1.000000, 0.431892, 0.061285, 10, 10, 300, 1
27xablation4_35_1800_4_300, 4, 4, 1800, 295.860995, 9.919459, 5.817226, 7234, 18000, 300, 1
27xablation4_36_1200_4_300, 4, 4, 1200, 317.757009, 8.587461, 5.265964, 7688, 12000, 300, 1
27xablation4_37_1_4_300, 4, 4, 1, 1.000000, 0.436985, 0.092376, 10, 10, 300, 1
27xablation4_38_10_4_300, 4, 4, 10, 10.000000, 0.286059, 0.032750, 100, 100, 300, 1
27xablation4_39_600_4_300, 4, 4, 600, 336.868291, 4.606984, 2.333695, 6000, 6000, 300, 1
27xablation4_40_400_4_300, 4, 4, 400, 388.621378, 0.719900, 0.091608, 4000, 4000, 300, 1
27xablation4_41_1000_4_300, 4, 4, 1000, 313.407184, 7.960247, 4.845961, 7612, 10000, 300, 1
27xablation4_42_10_4_300, 4, 4, 10, 10.000000, 0.317005, 0.091165, 100, 100, 300, 1
27xablation4_43_1_4_300, 4, 4, 1, 1.000000, 0.496034, 0.129681, 10, 10, 300, 1
27xablation4_44_50_4_300, 4, 4, 50, 50.000000, 0.309444, 0.086180, 500, 500, 300, 1
27xablation4_45_400_4_300, 4, 4, 400, 364.309754, 0.986660, 0.179268, 4000, 4000, 300, 1
27xablation4_46_1400_4_300, 4, 4, 1400, 330.263647, 8.608584, 5.471483, 7800, 14000, 300, 1
27xablation4_47_50_4_300, 4, 4, 50, 50.000000, 0.324106, 0.103578, 500, 500, 300, 1
