name, version, nodes, throughput, goodput, mean, sd, rec, sent, batch_size, msg_size
dummytest_24-04-2023-00:06:35_0_800_1_4000, x, 1, 800, 800.000000, 107.486341, 59.014501, 8000, 8000, 1, 4000
dummytest_24-04-2023-00:06:35_1_600_1_6000, x, 1, 600, 600.000000, 146.806911, 81.077426, 6000, 6000, 1, 6000
dummytest_24-04-2023-00:06:35_2_400_1_4000, x, 1, 400, 400.000000, 49.971396, 27.258489, 4000, 4000, 1, 4000
