name, version, nodes, throughput, goodput, mean, sd, rec, sent, batch_size, msg_size
04ablation5_0_1000_4_300, 5, 4, 1000, 956.477676, 0.440208, 0.164320, 10000, 10000, 300, 1
04ablation5_1_50_4_300, 5, 4, 50, 49.945045, 0.111952, 0.034826, 500, 500, 300, 1
04ablation5_2_2000_4_300, 5, 4, 2000, 761.462983, 5.666177, 4.418559, 18711, 20000, 300, 1
04ablation5_3_800_4_300, 5, 4, 800, 776.417672, 0.272768, 0.093468, 8000, 8000, 300, 1
04ablation5_4_1800_4_300, 5, 4, 1800, 784.728735, 4.613125, 3.781786, 18000, 18000, 300, 1
04ablation5_5_200_4_300, 5, 4, 200, 198.920102, 0.130774, 0.049347, 2000, 2000, 300, 1
04ablation5_6_25_4_300, 5, 4, 25, 25.000000, 0.096512, 0.020855, 250, 250, 300, 1
04ablation5_7_1_4_300, 5, 4, 1, 1.000000, 0.122800, 0.024691, 10, 10, 300, 1
04ablation5_8_100_4_300, 5, 4, 100, 99.346096, 0.116316, 0.037872, 1000, 1000, 300, 1
04ablation5_9_600_4_300, 5, 4, 600, 583.878227, 0.237828, 0.096262, 6000, 6000, 300, 1
04ablation5_10_25_4_300, 5, 4, 25, 25.000000, 0.108006, 0.047860, 250, 250, 300, 1
04ablation5_11_1200_4_300, 5, 4, 1200, 957.850419, 0.967198, 0.597720, 12000, 12000, 300, 1
04ablation5_12_1000_4_300, 5, 4, 1000, 946.511660, 0.418660, 0.144014, 10000, 10000, 300, 1
04ablation5_13_50_4_300, 5, 4, 50, 50.000000, 0.110330, 0.047223, 500, 500, 300, 1
04ablation5_14_1200_4_300, 5, 4, 1200, 965.260580, 0.882430, 0.541732, 12000, 12000, 300, 1
04ablation5_15_1200_4_300, 5, 4, 1200, 948.515963, 0.995164, 0.602784, 12000, 12000, 300, 1
04ablation5_16_1600_4_300, 5, 4, 1600, 811.787925, 3.837799, 2.853566, 16000, 16000, 300, 1
04ablation5_17_1600_4_300, 5, 4, 1600, 817.872127, 3.612122, 2.780253, 16000, 16000, 300, 1
04ablation5_18_1400_4_300, 5, 4, 1400, 931.218944, 1.671696, 1.394468, 14000, 14000, 300, 1
04ablation5_19_1800_4_300, 5, 4, 1800, 730.623336, 6.170679, 4.106460, 17962, 18000, 300, 1
04ablation5_20_1800_4_300, 5, 4, 1800, 757.690279, 5.557130, 3.907960, 18000, 18000, 300, 1
04ablation5_21_800_4_300, 5, 4, 800, 779.273469, 0.297385, 0.111893, 8000, 8000, 300, 1
04ablation5_22_2000_4_300, 5, 4, 2000, 729.133024, 6.396301, 4.523137, 18041, 20000, 300, 1
04ablation5_23_100_4_300, 5, 4, 100, 99.383304, 0.117052, 0.029651, 1000, 1000, 300, 1
04ablation5_24_1000_4_300, 5, 4, 1000, 956.540534, 0.416814, 0.132531, 10000, 10000, 300, 1
04ablation5_25_1_4_300, 5, 4, 1, 1.000000, 0.129667, 0.025152, 10, 10, 300, 1
04ablation5_26_400_4_300, 5, 4, 400, 396.265948, 0.176884, 0.056108, 4000, 4000, 300, 1
04ablation5_27_400_4_300, 5, 4, 400, 396.357099, 0.188817, 0.079940, 4000, 4000, 300, 1
04ablation5_28_50_4_300, 5, 4, 50, 49.983438, 0.107595, 0.029319, 500, 500, 300, 1
04ablation5_29_1_4_300, 5, 4, 1, 1.000000, 0.115245, 0.018785, 10, 10, 300, 1
04ablation5_30_600_4_300, 5, 4, 600, 588.563329, 0.223357, 0.069242, 6000, 6000, 300, 1
04ablation5_31_1400_4_300, 5, 4, 1400, 835.961533, 2.534625, 1.854184, 14000, 14000, 300, 1
04ablation5_32_2000_4_300, 5, 4, 2000, 718.638633, 6.606601, 4.601004, 17628, 20000, 300, 1
04ablation5_33_800_4_300, 5, 4, 800, 772.088760, 0.322572, 0.114752, 8000, 8000, 300, 1
04ablation5_34_400_4_300, 5, 4, 400, 393.626529, 0.170099, 0.045995, 4000, 4000, 300, 1
04ablation5_35_200_4_300, 5, 4, 200, 199.418139, 0.136097, 0.051225, 2000, 2000, 300, 1
04ablation5_36_1400_4_300, 5, 4, 1400, 880.884242, 2.270910, 1.627998, 14000, 14000, 300, 1
04ablation5_37_1600_4_300, 5, 4, 1600, 815.299372, 3.546543, 2.794735, 16000, 16000, 300, 1
04ablation5_38_200_4_300, 5, 4, 200, 198.473258, 0.136433, 0.036696, 2000, 2000, 300, 1
04ablation5_39_600_4_300, 5, 4, 600, 584.592382, 0.231528, 0.079923, 6000, 6000, 300, 1
04ablation5_40_100_4_300, 5, 4, 100, 100.000000, 0.122357, 0.053091, 1000, 1000, 300, 1
04ablation5_41_25_4_300, 5, 4, 25, 25.000000, 0.105095, 0.030868, 250, 250, 300, 1
