name, version, nodes, throughput, goodput, mean, sd, rec, sent, batch_size, msg_size
04ablation2_0_400_4_300, 2, 4, 400, 143.226100, 3.914980, 4.261596, 3390, 4000, 300, 1
04ablation2_1_600_4_300, 2, 4, 600, 137.887212, 5.565076, 5.586085, 3370, 6000, 300, 1
04ablation2_2_2000_4_300, 2, 4, 2000, 136.333171, 6.945667, 6.906815, 3385, 20000, 300, 1
04ablation2_3_1400_4_300, 2, 4, 1400, 134.219262, 7.411285, 6.646386, 3300, 14000, 300, 1
04ablation2_4_800_4_300, 2, 4, 800, 140.584788, 5.786040, 5.938168, 3437, 8000, 300, 1
04ablation2_5_25_4_300, 2, 4, 25, 24.247748, 0.264547, 0.099552, 250, 250, 300, 1
04ablation2_6_1000_4_300, 2, 4, 1000, 135.773742, 6.475565, 6.193434, 3307, 10000, 300, 1
04ablation2_7_1000_4_300, 2, 4, 1000, 141.746074, 7.053646, 6.313497, 3300, 10000, 300, 1
04ablation2_8_600_4_300, 2, 4, 600, 139.251391, 5.226113, 5.292949, 3385, 6000, 300, 1
04ablation2_9_50_4_300, 2, 4, 50, 47.588288, 0.363370, 0.144633, 500, 500, 300, 1
04ablation2_10_1000_4_300, 2, 4, 1000, 132.414807, 6.874666, 6.069186, 3169, 10000, 300, 1
04ablation2_11_400_4_300, 2, 4, 400, 138.274969, 4.183637, 4.542522, 3327, 4000, 300, 1
04ablation2_12_25_4_300, 2, 4, 25, 24.547669, 0.210737, 0.082004, 250, 250, 300, 1
04ablation2_13_1200_4_300, 2, 4, 1200, 140.598576, 6.696248, 6.215590, 3300, 12000, 300, 1
04ablation2_14_1800_4_300, 2, 4, 1800, 138.545984, 7.048092, 6.647555, 3327, 18000, 300, 1
04ablation2_15_100_4_300, 2, 4, 100, 90.147035, 0.576662, 0.250770, 1000, 1000, 300, 1
04ablation2_16_200_4_300, 2, 4, 200, 156.725909, 1.051788, 0.697453, 2000, 2000, 300, 1
04ablation2_17_1600_4_300, 2, 4, 1600, 132.604158, 7.938497, 6.621433, 3172, 16000, 300, 1
04ablation2_18_600_4_300, 2, 4, 600, 139.694835, 5.088739, 5.465646, 3458, 6000, 300, 1
04ablation2_19_800_4_300, 2, 4, 800, 144.515577, 5.891335, 5.508153, 3230, 8000, 300, 1
04ablation2_20_50_4_300, 2, 4, 50, 47.049128, 0.298088, 0.158540, 500, 500, 300, 1
04ablation2_21_2000_4_300, 2, 4, 2000, 138.694039, 7.268296, 6.790875, 3300, 20000, 300, 1
04ablation2_22_1800_4_300, 2, 4, 1800, 137.463799, 6.866499, 6.623403, 3360, 18000, 300, 1
04ablation2_23_100_4_300, 2, 4, 100, 92.406604, 0.567944, 0.241215, 1000, 1000, 300, 1
04ablation2_24_50_4_300, 2, 4, 50, 48.611791, 0.317795, 0.154047, 500, 500, 300, 1
04ablation2_25_1_4_300, 2, 4, 1, 1.000000, 0.351366, 0.090999, 10, 10, 300, 1
04ablation2_26_200_4_300, 2, 4, 200, 163.334251, 0.941529, 0.630310, 2000, 2000, 300, 1
04ablation2_27_1600_4_300, 2, 4, 1600, 143.318026, 7.365861, 6.524281, 3300, 16000, 300, 1
04ablation2_28_800_4_300, 2, 4, 800, 143.409594, 5.565322, 5.673973, 3381, 8000, 300, 1
04ablation2_29_1_4_300, 2, 4, 1, 1.000000, 0.360267, 0.275273, 10, 10, 300, 1
04ablation2_30_100_4_300, 2, 4, 100, 90.649655, 0.524487, 0.281068, 1000, 1000, 300, 1
04ablation2_31_25_4_300, 2, 4, 25, 25.000000, 0.262501, 0.105968, 250, 250, 300, 1
04ablation2_32_1_4_300, 2, 4, 1, 1.000000, 0.218948, 0.052022, 10, 10, 300, 1
04ablation2_33_1800_4_300, 2, 4, 1800, 132.559932, 7.738417, 6.220370, 3165, 18000, 300, 1
04ablation2_34_1400_4_300, 2, 4, 1400, 138.596957, 6.950907, 6.584473, 3348, 14000, 300, 1
04ablation2_35_1600_4_300, 2, 4, 1600, 130.691209, 6.962699, 6.145332, 3110, 16000, 300, 1
04ablation2_36_1200_4_300, 2, 4, 1200, 137.755643, 7.043041, 6.633806, 3355, 12000, 300, 1
04ablation2_37_400_4_300, 2, 4, 400, 136.897395, 4.476463, 4.691462, 3316, 4000, 300, 1
04ablation2_38_1400_4_300, 2, 4, 1400, 137.335099, 6.973886, 6.387691, 3337, 14000, 300, 1
04ablation2_39_200_4_300, 2, 4, 200, 160.745870, 1.016582, 0.585488, 2000, 2000, 300, 1
04ablation2_40_1200_4_300, 2, 4, 1200, 141.537417, 6.503738, 6.086539, 3300, 12000, 300, 1
04ablation2_41_2000_4_300, 2, 4, 2000, 135.735480, 7.363584, 6.758397, 3300, 20000, 300, 1
