name, version, nodes, throughput, goodput, mean, sd, rec, sent, batch_size, msg_size
28ablation3_0_100_4_300, 3, 4, 100, 96.504926, 0.551663, 0.147720, 1000, 1000, 300, 1
28ablation3_1_1_4_300, 3, 4, 1, 1.000000, 0.502070, 0.121735, 10, 10, 300, 1
28ablation3_2_1200_4_300, 3, 4, 1200, 265.874604, 6.540386, 5.206452, 5994, 12000, 300, 1
28ablation3_3_4000_4_300, 3, 4, 4000, 262.121043, 8.033410, 6.358489, 5700, 40000, 300, 1
28ablation3_4_2000_4_300, 3, 4, 2000, 256.478713, 7.576457, 6.533356, 6223, 20000, 300, 1
28ablation3_5_1800_4_300, 3, 4, 1800, 253.161066, 7.317274, 6.005172, 5909, 18000, 300, 1
28ablation3_6_1600_4_300, 3, 4, 1600, 251.499970, 6.864306, 6.174847, 6150, 16000, 300, 1
28ablation3_7_1400_4_300, 3, 4, 1400, 258.443061, 6.674651, 5.777440, 6173, 14000, 300, 1
28ablation3_8_800_4_300, 3, 4, 800, 263.428743, 4.747913, 4.717649, 6326, 8000, 300, 1
28ablation3_9_1000_4_300, 3, 4, 1000, 264.112743, 5.976021, 5.453189, 6300, 10000, 300, 1
28ablation3_10_10_4_300, 3, 4, 10, 10.000000, 0.341938, 0.069368, 100, 100, 300, 1
28ablation3_11_50_4_300, 3, 4, 50, 49.531008, 0.420148, 0.070478, 500, 500, 300, 1
28ablation3_12_1600_4_300, 3, 4, 1600, 253.403081, 7.579994, 6.107640, 6000, 16000, 300, 1
28ablation3_13_600_4_300, 3, 4, 600, 267.074696, 3.515817, 3.428626, 6000, 6000, 300, 1
28ablation3_14_3000_4_300, 3, 4, 3000, 263.104325, 8.229967, 6.167541, 5899, 30000, 300, 1
28ablation3_15_1400_4_300, 3, 4, 1400, 262.031457, 6.647461, 5.536096, 6072, 14000, 300, 1
28ablation3_16_1200_4_300, 3, 4, 1200, 258.682002, 6.524836, 5.352849, 6110, 12000, 300, 1
28ablation3_17_1_4_300, 3, 4, 1, 1.000000, 0.474184, 0.069294, 10, 10, 300, 1
28ablation3_18_100_4_300, 3, 4, 100, 96.278125, 0.554335, 0.137781, 1000, 1000, 300, 1
28ablation3_19_3000_4_300, 3, 4, 3000, 247.252892, 8.019952, 6.447577, 6000, 30000, 300, 1
28ablation3_20_1600_4_300, 3, 4, 1600, 251.537613, 7.099356, 6.036167, 6063, 16000, 300, 1
28ablation3_21_10_4_300, 3, 4, 10, 10.000000, 0.360386, 0.062643, 100, 100, 300, 1
28ablation3_22_1800_4_300, 3, 4, 1800, 255.977830, 7.151234, 5.909408, 6046, 18000, 300, 1
28ablation3_23_1000_4_300, 3, 4, 1000, 264.263792, 5.582012, 5.284267, 6327, 10000, 300, 1
28ablation3_24_600_4_300, 3, 4, 600, 259.036936, 3.906273, 3.750490, 6000, 6000, 300, 1
28ablation3_25_1400_4_300, 3, 4, 1400, 255.942284, 7.108524, 5.628999, 6000, 14000, 300, 1
28ablation3_26_1200_4_300, 3, 4, 1200, 262.345302, 6.002876, 5.726391, 6366, 12000, 300, 1
28ablation3_27_200_4_300, 3, 4, 200, 185.688672, 0.760846, 0.277302, 2000, 2000, 300, 1
28ablation3_28_4000_4_300, 3, 4, 4000, 251.682241, 8.759982, 6.605457, 5700, 40000, 300, 1
28ablation3_29_10_4_300, 3, 4, 10, 10.000000, 0.391164, 0.115696, 100, 100, 300, 1
28ablation3_30_400_4_300, 3, 4, 400, 314.708423, 1.228120, 0.613097, 4000, 4000, 300, 1
28ablation3_31_400_4_300, 3, 4, 400, 313.657146, 1.283936, 0.617531, 4000, 4000, 300, 1
28ablation3_32_3000_4_300, 3, 4, 3000, 247.666976, 8.072567, 6.680864, 6000, 30000, 300, 1
28ablation3_33_800_4_300, 3, 4, 800, 262.466516, 5.107686, 4.858665, 6371, 8000, 300, 1
28ablation3_34_50_4_300, 3, 4, 50, 48.869162, 0.426078, 0.097928, 500, 500, 300, 1
28ablation3_35_200_4_300, 3, 4, 200, 183.453427, 0.809996, 0.256708, 2000, 2000, 300, 1
28ablation3_36_1_4_300, 3, 4, 1, 1.000000, 0.444028, 0.073033, 10, 10, 300, 1
28ablation3_37_1000_4_300, 3, 4, 1000, 261.053181, 5.609175, 5.309457, 6263, 10000, 300, 1
28ablation3_38_2000_4_300, 3, 4, 2000, 254.886753, 7.045707, 5.812789, 6031, 20000, 300, 1
28ablation3_39_4000_4_300, 3, 4, 4000, 258.691881, 8.346219, 6.275583, 5700, 40000, 300, 1
28ablation3_40_800_4_300, 3, 4, 800, 262.113126, 4.919587, 4.750366, 6387, 8000, 300, 1
28ablation3_41_200_4_300, 3, 4, 200, 181.786491, 0.805190, 0.244574, 2000, 2000, 300, 1
28ablation3_42_2000_4_300, 3, 4, 2000, 257.595535, 7.506985, 6.329050, 6160, 20000, 300, 1
28ablation3_43_400_4_300, 3, 4, 400, 313.133127, 1.302055, 0.639290, 4000, 4000, 300, 1
28ablation3_44_50_4_300, 3, 4, 50, 48.776874, 0.398600, 0.078546, 500, 500, 300, 1
28ablation3_45_1800_4_300, 3, 4, 1800, 255.434972, 7.564923, 6.001647, 5931, 18000, 300, 1
28ablation3_46_600_4_300, 3, 4, 600, 271.490791, 3.420915, 3.329536, 6000, 6000, 300, 1
28ablation3_47_100_4_300, 3, 4, 100, 96.536944, 0.543907, 0.156840, 1000, 1000, 300, 1
